site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr7:25123594	wtdmso	wtcsc	1	4	14	18	0.32142857142857145	0.6290408055113937
chr7:25123654	wtdmso	wtcsc	4	5	22	18	0.6545454545454545	0.7164787156459959
chr7:25123737	wtdmso	wtcsc	1	2	25	36	0.72	1.0
chr7:25124034	wtdmso	wtcsc	1	1	11	31	2.8181818181818183	0.47568710359408034
chr7:260558	wtdmso	wtcsc	2	9	8	31	0.8611111111111112	1.0
chr7:260566	wtdmso	wtcsc	1	1	9	42	4.666666666666667	0.3447024673439767
chr7:260614	wtdmso	wtcsc	5	25	5	9	0.36	0.2471492001300641
chr7:30598812	wtdmso	wtcsc	4	3	16	20	1.6666666666666667	0.6867345988162779
chr7:30601076	wtdmso	wtcsc	1	2	20	23	0.575	1.0
chr7:30609591	wtdmso	wtcsc	1	4	21	34	0.40476190476190477	0.6431911163062536
chr7:30609607	wtdmso	wtcsc	2	3	9	25	1.8518518518518519	0.6088193456614508
chr7:30609684	wtdmso	wtcsc	1	1	21	39	1.8571428571428572	1.0
chr7:30615945	wtdmso	wtcsc	3	2	18	27	2.25	0.6378353376503239
chr7:30616054	wtdmso	wtcsc	14	19	14	27	1.4210526315789473	0.48131922956848094
chr7:30617246	wtdmso	wtcsc	3	9	20	17	0.2833333333333333	0.10402600716370594
chr7:30622342	wtdmso	wtcsc	1	5	26	47	0.36153846153846153	0.6581394549415869
chr7:30626249	wtdmso	wtcsc	5	6	32	55	1.4322916666666667	0.7428396959717125
chr7:30628587	wtdmso	wtcsc	4	9	35	57	0.7238095238095238	0.7631455393071296
chr7:30628629	wtdmso	wtcsc	23	33	14	31	1.5432900432900434	0.40617589857127445
chr7:30628659	wtdmso	wtcsc	7	10	29	58	1.4	0.5827947206220219
chr7:30628666	wtdmso	wtcsc	2	5	34	66	0.7764705882352941	1.0
chr7:30632257	wtdmso	wtcsc	5	16	31	42	0.42338709677419356	0.1361492968312405
chr7:30632323	wtdmso	wtcsc	14	26	25	34	0.7323076923076923	0.5322446730851715
chr7:30632360	wtdmso	wtcsc	7	10	30	63	1.47	0.5780716991579857
chr7:30632366	wtdmso	wtcsc	4	6	28	62	1.4761904761904763	0.7222209241296316
chr7:30632375	wtdmso	wtcsc	5	16	35	48	0.42857142857142855	0.14010726613655825
chr7:30632405	wtdmso	wtcsc	8	13	26	50	1.183431952662722	0.7985803563515002
chr7:30632411	wtdmso	wtcsc	5	13	29	60	0.7957559681697612	0.7869272199792878
chr7:30633762	wtdmso	wtcsc	4	12	29	57	0.6551724137931034	0.5732301021276992
chr7:30633830	wtdmso	wtcsc	13	22	23	47	1.2075098814229248	0.6691057360830336
chr7:30633845	wtdmso	wtcsc	1	4	36	57	0.3958333333333333	0.6470470468465842
chr7:30633862	wtdmso	wtcsc	4	17	31	49	0.3719165085388994	0.12332204016187032
chr7:30633940	wtdmso	wtcsc	1	1	40	63	1.575	1.0
chr7:30633964	wtdmso	wtcsc	13	20	25	38	0.988	1.0
chr7:43866569	wtdmso	wtcsc	1	1	14	12	0.8571428571428571	1.0
chr7:43866605	wtdmso	wtcsc	7	13	12	18	0.8076923076923077	0.773682372085119
chr7:43866696	wtdmso	wtcsc	2	2	19	28	1.4736842105263157	1.0
chr7:43866963	wtdmso	wtcsc	3	8	19	24	0.47368421052631576	0.49348671283247014
chr7:43869028	wtdmso	wtcsc	2	1	28	35	2.5	0.5869755244755245
chr7:43869039	wtdmso	wtcsc	2	5	18	27	0.6	0.6935789899821025
chr7:43869072	wtdmso	wtcsc	5	8	24	28	0.7291666666666666	0.7585227939019803
chr7:44796707	wtdmso	wtcsc	1	1	250	353	1.412	1.0
chr7:44799256	wtdmso	wtcsc	6	19	135	209	0.4888888888888889	0.14209744547264797
chr7:44799708	wtdmso	wtcsc	8	11	284	410	1.0499359795134442	1.0
chr7:44799771	wtdmso	wtcsc	19	67	272	340	0.35447761194029853	6.229245654062074e-05
chr7:44799823	wtdmso	wtcsc	8	23	266	380	0.4968944099378882	0.09509400196459294
chr7:44799866	wtdmso	wtcsc	2	6	222	329	0.493993993993994	0.48549210071581184
chr7:44801377	wtdmso	wtcsc	4	1	304	421	5.5394736842105265	0.16809435508145903
chr7:44801402	wtdmso	wtcsc	68	146	245	290	0.5512999720436119	0.0004233773355739902
chr7:44801409	wtdmso	wtcsc	17	30	235	321	0.7740425531914894	0.4452328143806066
chr7:44801427	wtdmso	wtcsc	18	47	295	403	0.5231878831590335	0.02475954022044495
chr7:44801616	wtdmso	wtcsc	8	18	262	370	0.6276505513146734	0.3149052792685306
chr7:48090205	wtdmso	wtcsc	14	50	68	152	0.6258823529411764	0.2096117882072623
chr7:48090263	wtdmso	wtcsc	3	10	89	217	0.7314606741573034	0.7636385848069387
chr7:48090280	wtdmso	wtcsc	10	35	80	188	0.6714285714285714	0.3741454643163644
chr7:48090293	wtdmso	wtcsc	12	28	78	186	1.021978021978022	1.0
chr7:48099698	wtdmso	wtcsc	1	1	17	27	1.588235294117647	1.0
chr7:48106977	wtdmso	wtcsc	5	14	81	196	0.8641975308641975	1.0
chr7:48107052	wtdmso	wtcsc	5	23	85	198	0.5063938618925832	0.19769436867498552
chr7:48107070	wtdmso	wtcsc	12	31	81	204	0.974910394265233	1.0
chr7:48107405	wtdmso	wtcsc	1	13	89	190	0.16421780466724287	0.0714558298494978
chr7:48108244	wtdmso	wtcsc	17	46	69	160	0.856962822936358	0.7551316822276499
chr7:48108259	wtdmso	wtcsc	2	7	86	183	0.6079734219269103	0.7238801137437825
chr7:48108341	wtdmso	wtcsc	1	1	66	188	2.8484848484848486	0.4556985294117647
chr7:48108392	wtdmso	wtcsc	35	107	45	81	0.5887850467289719	0.06094128144556653
chr7:54752368	wtdmso	wtcsc	8	5	28	57	3.257142857142857	0.064243603860185
chr7:54757538	wtdmso	wtcsc	1	3	32	58	0.6041666666666666	1.0
chr7:55207317	wtdmso	wtcsc	1	1	9	9	1.0	1.0
chr7:5527180	wtdmso	wtcsc	13	20	629	582	0.6014308426073132	0.1625216570374609
chr7:5527187	wtdmso	wtcsc	113	166	563	443	0.5356309786214128	5.302055835195874e-06
chr7:5527532	wtdmso	wtcsc	315	347	391	307	0.7127589790458221	0.001974290541502512
chr7:5527583	wtdmso	wtcsc	31	43	692	623	0.6490455706412153	0.07415022905480415
chr7:5527601	wtdmso	wtcsc	80	114	625	525	0.5894736842105263	0.000810612016831979
chr7:5527616	wtdmso	wtcsc	34	54	570	481	0.5313190383365822	0.005351171638990806
chr7:5527700	wtdmso	wtcsc	32	37	622	533	0.741114104458156	0.263628543636609
chr7:5527705	wtdmso	wtcsc	5	4	564	490	1.0859929078014185	1.0
chr7:5527710	wtdmso	wtcsc	12	16	561	500	0.6684491978609626	0.34010639866200243
chr7:5527736	wtdmso	wtcsc	86	115	577	446	0.5780423479767915	0.0004762197224206605
chr7:5527742	wtdmso	wtcsc	192	229	322	215	0.5598199028994548	1.187510810707049e-05
chr7:5528112	wtdmso	wtcsc	3	4	556	486	0.6555755395683454	0.711429079699478
chr7:5528124	wtdmso	wtcsc	11	17	511	451	0.5710832278116726	0.1796235029340823
chr7:5528158	wtdmso	wtcsc	3	6	554	498	0.44945848375451264	0.322212532852369
chr7:5528417	wtdmso	wtcsc	26	34	511	431	0.6449867618280188	0.10994570056110026
chr7:5528450	wtdmso	wtcsc	13	17	516	441	0.6535567715458276	0.2696778273176657
chr7:5528522	wtdmso	wtcsc	17	25	473	410	0.5894291754756871	0.11374205880260319
chr7:5528526	wtdmso	wtcsc	66	129	457	323	0.3616100961783115	7.069489959702198e-10
chr7:5528531	wtdmso	wtcsc	22	16	482	423	1.2066908713692945	0.6212468786203147
chr7:5528546	wtdmso	wtcsc	16	28	470	402	0.4887537993920973	0.02937854614761319
chr7:5528621	wtdmso	wtcsc	204	204	284	218	0.7676056338028169	0.052633513672793265
chr7:5528706	wtdmso	wtcsc	8	14	452	387	0.4892541087231353	0.12992847753816855
chr7:5529165	wtdmso	wtcsc	37	61	357	294	0.49951783992285437	0.0016506108756599012
chr7:5529191	wtdmso	wtcsc	10	24	464	383	0.34392959770114945	0.004498604424653887
chr7:5529207	wtdmso	wtcsc	24	33	455	366	0.5850149850149851	0.054853752129515355
chr7:5592856	wtdmso	wtcsc	5	8	51	62	0.7598039215686274	0.7720340685481372
chr7:5592884	wtdmso	wtcsc	6	16	50	52	0.39	0.09691440724368725
chr7:5593170	wtdmso	wtcsc	2	9	62	71	0.25448028673835127	0.11197939756588304
chr7:5593285	wtdmso	wtcsc	1	9	68	74	0.12091503267973856	0.022492633307142303
chr7:5593432	wtdmso	wtcsc	3	8	66	65	0.3693181818181818	0.21003140574019208
chr7:5593483	wtdmso	wtcsc	7	20	53	58	0.38301886792452833	0.05142477771686298
chr7:5603300	wtdmso	wtcsc	3	11	85	76	0.24385026737967913	0.027817384760702838
chr7:5603515	wtdmso	wtcsc	2	1	81	93	2.2962962962962963	0.600712084525644
chr7:5603530	wtdmso	wtcsc	4	13	74	81	0.3367983367983368	0.07305086155754939
chr7:5603571	wtdmso	wtcsc	3	4	88	90	0.7670454545454546	1.0
chr7:5603610	wtdmso	wtcsc	5	11	75	83	0.503030303030303	0.29415846168373805
chr7:5603865	wtdmso	wtcsc	3	10	78	78	0.3	0.08345130530171663
chr7:5605304	wtdmso	wtcsc	5	19	100	99	0.26052631578947366	0.008407735647726403
chr7:5605340	wtdmso	wtcsc	22	29	81	77	0.7211579395487442	0.3372863177909877
chr7:5605448	wtdmso	wtcsc	3	7	104	108	0.44505494505494503	0.33573281236391916
chr7:5605590	wtdmso	wtcsc	8	17	102	98	0.45213379469434833	0.09028396477173954
chr7:5605637	wtdmso	wtcsc	56	61	47	37	0.7227066620160446	0.31669387065749327
chr7:5605770	wtdmso	wtcsc	2	6	111	120	0.36036036036036034	0.28666179655264884
chr7:5605851	wtdmso	wtcsc	24	30	104	109	0.8384615384615385	0.6478392990623498
chr7:5605994	wtdmso	wtcsc	14	20	110	124	0.7890909090909091	0.5835480779205976
chr7:5606202	wtdmso	wtcsc	19	44	98	89	0.39216141001855287	0.0022459207565623807
chr7:5606219	wtdmso	wtcsc	3	11	114	127	0.3038277511961722	0.09506466131872662
chr7:5606585	wtdmso	wtcsc	6	12	131	158	0.6030534351145038	0.46446477662300534
chr7:5606614	wtdmso	wtcsc	21	32	116	129	0.7297952586206896	0.36243016322589905
chr7:5606637	wtdmso	wtcsc	25	29	70	66	0.812807881773399	0.6296570054620562
chr7:56101635	wtdmso	wtcsc	5	1	117	216	9.23076923076923	0.024314254634974816
chr7:56101665	wtdmso	wtcsc	28	58	97	137	0.6818343405616779	0.15735538521377024
chr7:56101807	wtdmso	wtcsc	15	9	128	220	2.8645833333333335	0.01630871688194683
chr7:56102922	wtdmso	wtcsc	1	6	127	213	0.2795275590551181	0.2675101641501322
chr7:56102931	wtdmso	wtcsc	14	15	125	205	1.5306666666666666	0.32102120903397535
chr7:56102954	wtdmso	wtcsc	1	3	129	207	0.5348837209302325	1.0
chr7:56102998	wtdmso	wtcsc	2	7	125	207	0.47314285714285714	0.4929657831444889
chr7:56104238	wtdmso	wtcsc	3	10	101	162	0.48118811881188117	0.3822550210727889
chr7:6401921	wtdmso	wtcsc	3	4	30	36	0.9	1.0
chr7:6401926	wtdmso	wtcsc	2	1	32	39	2.4375	0.5908922621251389
chr7:6401981	wtdmso	wtcsc	3	7	31	35	0.4838709677419355	0.49715180078489085
chr7:6402483	wtdmso	wtcsc	2	4	26	30	0.5769230769230769	0.6811104125922481
chr7:6402609	wtdmso	wtcsc	4	3	23	33	1.9130434782608696	0.4494171967413037
chr7:6402658	wtdmso	wtcsc	2	2	24	29	1.2083333333333333	1.0
chr7:6403393	wtdmso	wtcsc	2	3	27	21	0.5185185185185185	0.6485663060579818
chr7:6403428	wtdmso	wtcsc	11	6	20	9	0.825	1.0
chr7:6403631	wtdmso	wtcsc	4	7	25	22	0.5028571428571429	0.5044979262807406
chr7:6403678	wtdmso	wtcsc	5	3	26	12	0.7692307692307693	1.0
chr7:6403774	wtdmso	wtcsc	1	2	33	32	0.48484848484848486	1.0
chr7:6403809	wtdmso	wtcsc	1	1	33	28	0.8484848484848485	1.0
chr7:6403835	wtdmso	wtcsc	2	7	30	25	0.23809523809523808	0.14771647094953277
chr7:6403944	wtdmso	wtcsc	8	8	21	19	0.9047619047619048	1.0
chr7:6461199	wtdmso	wtcsc	4	6	6	4	0.4444444444444444	0.6562817986966593
chr7:6461234	wtdmso	wtcsc	2	2	8	9	1.125	1.0
chr7:6461616	wtdmso	wtcsc	1	1	10	10	1.0	1.0
chr7:6461629	wtdmso	wtcsc	1	1	10	10	1.0	1.0
chr7:6461990	wtdmso	wtcsc	3	11	14	25	0.487012987012987	0.5060177783328077
chr7:6462315	wtdmso	wtcsc	3	8	9	15	0.625	0.7091438594775635
chr7:6462434	wtdmso	wtcsc	4	9	7	19	1.2063492063492063	1.0
chr7:6462792	wtdmso	wtcsc	4	12	36	59	0.5462962962962963	0.4059404498896627
chr7:6462907	wtdmso	wtcsc	4	3	34	73	2.8627450980392157	0.21941773011432836
chr7:6463038	wtdmso	wtcsc	3	3	51	98	1.9215686274509804	0.4204983190726228
chr7:6463043	wtdmso	wtcsc	5	24	40	68	0.3541666666666667	0.04768720929594184
chr7:6463096	wtdmso	wtcsc	12	21	32	60	1.0714285714285714	1.0
chr7:6463130	wtdmso	wtcsc	1	1	32	79	2.46875	0.5006321112515801
chr7:6466096	wtdmso	wtcsc	2	9	46	78	0.37681159420289856	0.3268711375568194
chr7:6466238	wtdmso	wtcsc	1	9	47	79	0.1867612293144208	0.09790644414554431
chr7:6484031	wtdmso	wtcsc	1	2	32	60	0.9375	1.0
chr7:6484038	wtdmso	wtcsc	3	8	26	48	0.6923076923076923	0.7418224269333227
chr7:6484052	wtdmso	wtcsc	7	9	35	61	1.3555555555555556	0.587892730497474
chr7:74196407	wtdmso	wtcsc	1	1	11	12	1.0909090909090908	1.0
chr7:74196428	wtdmso	wtcsc	2	2	21	10	0.47619047619047616	0.5941176470588235
chr7:74196464	wtdmso	wtcsc	1	1	12	10	0.8333333333333334	1.0
chr7:74196473	wtdmso	wtcsc	1	3	12	8	0.2222222222222222	0.3002070393374741
chr7:74196772	wtdmso	wtcsc	4	8	19	17	0.4473684210526316	0.3242576470210702
chr7:74196954	wtdmso	wtcsc	1	3	24	24	0.3333333333333333	0.6110444177671068
chr7:74196974	wtdmso	wtcsc	1	3	24	34	0.4722222222222222	0.6418359938692647
chr7:76054830	wtdmso	wtcsc	1	4	51	67	0.3284313725490196	0.3950794337912218
chr7:76054899	wtdmso	wtcsc	4	12	33	35	0.35353535353535354	0.10188588634268719
chr7:76054922	wtdmso	wtcsc	6	10	47	60	0.7659574468085106	0.7882070539861188
chr7:76057419	wtdmso	wtcsc	2	3	49	61	0.8299319727891157	1.0
chr7:76057425	wtdmso	wtcsc	20	31	37	35	0.6102877070619006	0.20283703825718968
chr7:76057436	wtdmso	wtcsc	11	21	40	48	0.6285714285714286	0.3039209113171336
chr7:76057973	wtdmso	wtcsc	1	3	66	86	0.43434343434343436	0.635267705096927
chr7:76058021	wtdmso	wtcsc	1	4	61	75	0.3073770491803279	0.3845366682734163
chr7:76064354	wtdmso	wtcsc	2	6	50	72	0.48	0.4749811450606073
chr7:76064366	wtdmso	wtcsc	7	7	61	85	1.3934426229508197	0.5818954389145929
chr7:76066297	wtdmso	wtcsc	5	6	67	92	1.144278606965174	1.0
chr7:76066481	wtdmso	wtcsc	3	2	67	90	2.014925373134328	0.6528607064193402
chr7:76066522	wtdmso	wtcsc	1	2	68	90	0.6617647058823529	1.0
chr7:76302715	wtdmso	wtcsc	1	2	188	55	0.14627659574468085	0.1350088536014166
chr7:76302761	wtdmso	wtcsc	11	6	185	56	0.554954954954955	0.2527935931605445
chr7:76303048	wtdmso	wtcsc	1	1	153	49	0.3202614379084967	0.43103448275862066
chr7:76304000	wtdmso	wtcsc	16	5	152	48	1.0105263157894737	1.0
chr7:76304158	wtdmso	wtcsc	12	7	169	48	0.48689771766694845	0.1603910174338169
chr7:76326890	wtdmso	wtcsc	4	4	24	20	0.8333333333333334	1.0
chr7:76326962	wtdmso	wtcsc	7	6	26	26	1.1666666666666667	1.0
chr7:76327136	wtdmso	wtcsc	1	3	24	26	0.3611111111111111	0.6148628779039433
chr7:76505581	wtdmso	wtcsc	2	1	13	9	1.3846153846153846	1.0
chr7:88209354	wtdmso	wtcsc	2	2	23	28	1.2173913043478262	1.0
chr7:88210024	wtdmso	wtcsc	1	5	23	27	0.23478260869565218	0.2227991517669653
chr7:88210088	wtdmso	wtcsc	1	2	14	30	1.0714285714285714	1.0
chr7:88210910	wtdmso	wtcsc	2	2	24	29	1.2083333333333333	1.0
chr7:93886112	wtdmso	wtcsc	1	6	10	128	2.1333333333333333	0.4313724810919351
chr7:93886276	wtdmso	wtcsc	1	21	9	114	0.6031746031746031	1.0
chr7:93886433	wtdmso	wtcsc	2	29	25	177	0.4882758620689655	0.5460393018135676
chr7:93886446	wtdmso	wtcsc	13	40	26	203	2.5375	0.024777754324187936
chr7:93886489	wtdmso	wtcsc	1	7	31	241	1.1105990783410138	1.0
chr7:93886505	wtdmso	wtcsc	10	73	32	213	0.9118150684931506	1.0
chr7:93886554	wtdmso	wtcsc	7	62	49	217	0.5	0.10702098011343118
chr7:93886594	wtdmso	wtcsc	15	75	73	344	0.9424657534246575	1.0
chr7:93886654	wtdmso	wtcsc	11	59	85	392	0.8598205383848455	0.7391327909933576
chr7:93886745	wtdmso	wtcsc	2	10	93	422	0.9075268817204301	1.0
chr7:93887301	wtdmso	wtcsc	7	27	92	430	1.211755233494364	0.6452406879074367
chr7:93887347	wtdmso	wtcsc	8	19	87	420	2.0326678765880217	0.11836394262846842
chr7:93887377	wtdmso	wtcsc	13	76	80	347	0.7419407894736842	0.44844875848143406
chr7:93887396	wtdmso	wtcsc	11	62	76	336	0.7843803056027164	0.6195123271331544
chr7:93889084	wtdmso	wtcsc	10	64	73	354	0.7577054794520548	0.5023222277979377
chr7:93889133	wtdmso	wtcsc	3	12	79	357	1.129746835443038	0.7420483919019222
chr7:93890673	wtdmso	wtcsc	4	6	50	275	3.6666666666666665	0.0599374177100619
chr7:96694815	wtdmso	wtcsc	2	1	8	11	2.75	0.5714285714285713
chr7:97852163	wtdmso	wtcsc	1	1	27	59	2.185185185185185	0.5376175548589341
chr7:97852205	wtdmso	wtcsc	3	17	24	29	0.21323529411764705	0.028033023083046102
chr7:97852287	wtdmso	wtcsc	1	1	25	49	1.96	1.0
chr7:97852307	wtdmso	wtcsc	1	5	17	57	0.6705882352941176	1.0
chr7:97852352	wtdmso	wtcsc	1	4	22	43	0.48863636363636365	1.0
chr7:97853065	wtdmso	wtcsc	7	12	8	37	2.6979166666666665	0.11712643242253973
chr7:97853112	wtdmso	wtcsc	1	3	12	34	0.9444444444444444	1.0
chr7:97853379	wtdmso	wtcsc	7	21	9	29	1.0740740740740742	1.0
chr7:97854595	wtdmso	wtcsc	5	14	11	36	1.1688311688311688	1.0
chr7:97854629	wtdmso	wtcsc	3	1	11	33	9.0	0.0687480727721246
chr7:97855382	wtdmso	wtcsc	5	11	10	26	1.1818181818181819	1.0
chr7:97855425	wtdmso	wtcsc	2	1	8	15	3.75	0.5384615384615385
chr7:98281799	wtdmso	wtcsc	1	2	76	66	0.4342105263157895	0.6001768346595933
chr7:98282394	wtdmso	wtcsc	3	4	63	55	0.6547619047619048	0.7061738106206542
chr7:98291127	wtdmso	wtcsc	10	5	73	69	1.8904109589041096	0.2903411276124284
chr7:98291248	wtdmso	wtcsc	6	7	71	61	0.7364185110663984	0.7722574254608588
chr7:98291333	wtdmso	wtcsc	34	43	45	35	0.6149870801033591	0.15189174832133867
chr7:98291356	wtdmso	wtcsc	14	15	57	52	0.8514619883040936	0.8348007616606915
chr7:98293505	wtdmso	wtcsc	3	6	7	15	1.0714285714285714	1.0
chr7:98304343	wtdmso	wtcsc	3	2	7	9	1.9285714285714286	0.6351172047766475
chr7:99385769	wtdmso	wtcsc	4	6	10	21	1.4	0.7116732756315932
chr7:99386785	wtdmso	wtcsc	3	2	11	28	3.8181818181818183	0.3065152374568143
chr7:99389957	wtdmso	wtcsc	3	7	11	8	0.3116883116883117	0.2450774612693653
chr7:99389999	wtdmso	wtcsc	3	6	14	23	0.8214285714285714	1.0
chr7:99390970	wtdmso	wtcsc	5	4	12	30	3.125	0.13977693841988317
chr7:99391220	wtdmso	wtcsc	1	7	17	29	0.24369747899159663	0.2446777630238089
chr7:99392797	wtdmso	wtcsc	4	2	16	35	4.375	0.16986108892762317
chr7:99392851	wtdmso	wtcsc	1	8	35	45	0.16071428571428573	0.07793919068406976
chr7:99392866	wtdmso	wtcsc	6	8	30	38	0.95	1.0
chr7:99394472	wtdmso	wtcsc	1	5	21	41	0.3904761904761905	0.6555999696089688
chr7:99394630	wtdmso	wtcsc	4	5	26	35	1.0769230769230769	1.0
chr7:99394740	wtdmso	wtcsc	12	26	8	17	0.9807692307692307	1.0
chr7:99417506	wtdmso	wtcsc	1	6	11	20	0.30303030303030304	0.3953783504867096
chr7:99458266	wtdmso	wtcsc	1	2	10	15	0.75	1.0
chr7:99458320	wtdmso	wtcsc	1	4	10	12	0.3	0.6184813576117923
chr7:99460158	wtdmso	wtcsc	1	1	11	14	1.2727272727272727	1.0
chr7:997229	wtdmso	wtcsc	1	1	20	20	1.0	1.0
chr7:997329	wtdmso	wtcsc	2	3	31	20	0.43010752688172044	0.39224088280692054
chr7:997347	wtdmso	wtcsc	6	8	16	14	0.65625	0.7469875049513861
chr7:997406	wtdmso	wtcsc	6	6	16	17	1.0625	1.0
chr8:100702979	wtdmso	wtcsc	22	50	190	254	0.5882105263157895	0.05345338166451741
chr8:100703102	wtdmso	wtcsc	1	5	168	250	0.2976190476190476	0.4092464854076206
chr8:100703147	wtdmso	wtcsc	8	17	194	275	0.667070952092177	0.40874519912437957
chr8:100703192	wtdmso	wtcsc	3	8	203	282	0.520935960591133	0.3753818389352726
chr8:100703226	wtdmso	wtcsc	11	14	185	269	1.1424710424710425	0.8352623938052024
chr8:100703233	wtdmso	wtcsc	5	6	186	260	1.1648745519713262	1.0
chr8:100703294	wtdmso	wtcsc	2	11	177	237	0.24345146379044685	0.08288693539908507
chr8:100703347	wtdmso	wtcsc	7	4	172	242	2.4622093023255816	0.21482427291410888
chr8:100704967	wtdmso	wtcsc	12	26	156	211	0.6242603550295858	0.2276548556818711
chr8:100705639	wtdmso	wtcsc	6	22	148	190	0.3501228501228501	0.02720281016231415
chr8:100705646	wtdmso	wtcsc	13	20	143	201	0.9136363636363637	0.8551814194819949
chr8:100706787	wtdmso	wtcsc	1	1	125	165	1.32	1.0
chr8:100706932	wtdmso	wtcsc	1	1	117	160	1.3675213675213675	1.0
chr8:100709139	wtdmso	wtcsc	2	4	113	141	0.6238938053097345	0.6964909987869714
chr8:100709156	wtdmso	wtcsc	31	46	88	107	0.8194169960474308	0.4995062138422226
chr8:100709215	wtdmso	wtcsc	12	30	109	123	0.45137614678899085	0.028929939712036112
chr8:100712684	wtdmso	wtcsc	6	12	81	95	0.5864197530864198	0.3320686258877285
chr8:100712702	wtdmso	wtcsc	23	50	88	86	0.4495454545454545	0.007570790996744856
chr8:100715558	wtdmso	wtcsc	7	16	32	66	0.90234375	1.0
chr8:100718153	wtdmso	wtcsc	2	7	19	62	0.9323308270676691	1.0
chr8:100718264	wtdmso	wtcsc	1	7	26	62	0.34065934065934067	0.4347732372968929
chr8:100721410	wtdmso	wtcsc	6	23	26	53	0.5317725752508361	0.24494436515545273
chr8:100721533	wtdmso	wtcsc	1	3	11	55	1.6666666666666667	0.5372752605260145
chr8:100721578	wtdmso	wtcsc	3	6	15	61	2.033333333333333	0.39169477690755283
chr8:100721806	wtdmso	wtcsc	1	6	23	57	0.41304347826086957	0.6680055457384829
chr8:100722031	wtdmso	wtcsc	4	17	14	35	0.5882352941176471	0.5537971577744213
chr8:100918865	wtdmso	wtcsc	1	1	46	71	1.5434782608695652	1.0
chr8:100919332	wtdmso	wtcsc	1	8	44	55	0.15625	0.07696494360314317
chr8:100919526	wtdmso	wtcsc	5	4	32	37	1.4453125	0.7285987406381
chr8:100919563	wtdmso	wtcsc	1	1	34	32	0.9411764705882353	1.0
chr8:100919699	wtdmso	wtcsc	4	6	31	31	0.6666666666666666	0.7361003991301678
chr8:100919746	wtdmso	wtcsc	3	6	35	31	0.44285714285714284	0.30907633313772387
chr8:100919770	wtdmso	wtcsc	5	5	33	36	1.0909090909090908	1.0
chr8:100919819	wtdmso	wtcsc	2	1	41	45	2.1951219512195124	0.6081064421823819
chr8:100920008	wtdmso	wtcsc	1	2	39	38	0.48717948717948717	1.0
chr8:100920137	wtdmso	wtcsc	1	4	34	31	0.22794117647058823	0.3564784771793209
chr8:100920175	wtdmso	wtcsc	2	5	28	28	0.4	0.42947114939335
chr8:100920358	wtdmso	wtcsc	1	1	25	25	1.0	1.0
chr8:100920384	wtdmso	wtcsc	1	4	26	22	0.21153846153846154	0.1917144216177037
chr8:100924168	wtdmso	wtcsc	3	1	19	10	1.5789473684210527	1.0
chr8:100924923	wtdmso	wtcsc	1	1	10	20	2.0	1.0
chr8:100948801	wtdmso	wtcsc	2	2	11	10	0.9090909090909091	1.0
chr8:101199163	wtdmso	wtcsc	5	4	6	6	1.25	1.0
chr8:108201915	wtdmso	wtcsc	2	3	8	26	2.1666666666666665	0.5874822190611665
chr8:116644970	wtdmso	wtcsc	6	16	23	38	0.6195652173913043	0.4427788300608335
chr8:116645078	wtdmso	wtcsc	8	13	21	38	1.1135531135531136	1.0
chr8:116646522	wtdmso	wtcsc	1	1	28	53	1.8928571428571428	1.0
chr8:116646552	wtdmso	wtcsc	11	13	14	34	2.0549450549450547	0.19437359649640767
chr8:116655911	wtdmso	wtcsc	3	6	24	43	0.8958333333333334	1.0
chr8:116657255	wtdmso	wtcsc	1	9	25	44	0.19555555555555557	0.15261641120265435
chr8:116657263	wtdmso	wtcsc	8	11	19	42	1.6076555023923444	0.4133088633447889
chr8:116657302	wtdmso	wtcsc	2	6	20	42	0.7	1.0
chr8:116658865	wtdmso	wtcsc	2	4	24	45	0.9375	1.0
chr8:116726026	wtdmso	wtcsc	3	1	24	48	6.0	0.1253921549523568
chr8:116726126	wtdmso	wtcsc	5	18	21	31	0.41005291005291006	0.18767780411837834
chr8:11808794	wtdmso	wtcsc	5	6	15	10	0.5555555555555556	0.48337659127425536
chr8:11821862	wtdmso	wtcsc	3	13	7	7	0.23076923076923078	0.1216391804097951
chr8:11826168	wtdmso	wtcsc	2	2	20	19	0.95	1.0
chr8:11830323	wtdmso	wtcsc	15	10	9	22	3.6666666666666665	0.029953688763450215
chr8:11838558	wtdmso	wtcsc	3	4	26	35	1.0096153846153846	1.0
chr8:11838583	wtdmso	wtcsc	2	3	28	36	0.8571428571428571	1.0
chr8:11838594	wtdmso	wtcsc	8	4	17	14	1.6470588235294117	0.7314867989853809
chr8:11838602	wtdmso	wtcsc	7	10	24	25	0.7291666666666666	0.778610714164505
chr8:11838769	wtdmso	wtcsc	2	3	8	15	1.25	1.0
chr8:11844450	wtdmso	wtcsc	7	10	111	155	0.9774774774774775	1.0
chr8:11844525	wtdmso	wtcsc	4	12	114	160	0.4678362573099415	0.29481909374708826
chr8:11844535	wtdmso	wtcsc	24	34	98	138	0.9939975990396158	1.0
chr8:11844811	wtdmso	wtcsc	2	2	99	145	1.4646464646464648	1.0
chr8:11844853	wtdmso	wtcsc	31	58	65	79	0.6496021220159152	0.13328561887291568
chr8:11844939	wtdmso	wtcsc	15	17	89	124	1.2293456708526107	0.7017815608477637
