site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr5:179836555	wtdmso	mtdmso	7	9	83	131	1.2275769745649263	0.7921718501900654
chr5:179836592	wtdmso	mtdmso	8	8	88	148	1.6818181818181819	0.4253903066527254
chr5:179836749	wtdmso	mtdmso	10	17	90	145	0.9477124183006536	1.0
chr5:179836860	wtdmso	mtdmso	2	1	105	153	2.914285714285714	0.5696680765646284
chr5:179836940	wtdmso	mtdmso	7	11	101	156	0.9828982898289829	1.0
chr5:179836955	wtdmso	mtdmso	1	1	105	152	1.4476190476190476	1.0
chr5:179836983	wtdmso	mtdmso	1	1	107	155	1.4485981308411215	1.0
chr5:179837072	wtdmso	mtdmso	44	53	64	105	1.3620283018867925	0.24518760807149959
chr5:179862846	wtdmso	mtdmso	1	3	11	16	0.48484848484848486	1.0
chr5:179862943	wtdmso	mtdmso	6	4	6	12	3.0	0.24254113544731393
chr5:179862951	wtdmso	mtdmso	6	6	4	11	2.75	0.2565980167810831
chr5:179862978	wtdmso	mtdmso	4	2	6	14	4.666666666666667	0.16266342353298874
chr5:179955630	wtdmso	mtdmso	2	4	9	9	0.5	0.6493952271984309
chr5:179966880	wtdmso	mtdmso	4	5	6	9	1.2	1.0
chr5:179966955	wtdmso	mtdmso	1	2	9	12	0.6666666666666666	1.0
chr5:180790613	wtdmso	mtdmso	4	1	16	19	4.75	0.3416493416493417
chr5:180790640	wtdmso	mtdmso	7	10	20	15	0.525	0.3775499453683401
chr5:180790830	wtdmso	mtdmso	1	1	23	22	0.9565217391304348	1.0
chr5:180790897	wtdmso	mtdmso	2	3	22	21	0.6363636363636364	1.0
chr5:180790908	wtdmso	mtdmso	8	2	18	22	4.888888888888889	0.07656269203231672
chr5:181236941	wtdmso	mtdmso	8	7	111	130	1.3384813384813385	0.6049866700894457
chr5:181236993	wtdmso	mtdmso	44	62	853	798	0.6639186174034716	0.04522328726143618
chr5:181237019	wtdmso	mtdmso	20	9	677	687	2.2550467749876906	0.058759032276559944
chr5:181237041	wtdmso	mtdmso	10	10	798	776	0.9724310776942355	1.0
chr5:181237650	wtdmso	mtdmso	24	25	910	861	0.9083076923076923	0.773420141493775
chr5:181237689	wtdmso	mtdmso	411	407	469	425	0.9150893479251688	0.38361811113432753
chr5:181238174	wtdmso	mtdmso	7	7	779	732	0.9396662387676509	1.0
chr5:181238200	wtdmso	mtdmso	17	20	791	765	0.8220606826801518	0.6193030305394479
chr5:181239107	wtdmso	mtdmso	222	219	617	590	0.9693390466463888	0.7811421571110739
chr5:181239115	wtdmso	mtdmso	164	161	635	614	0.9849464469115273	0.9503502696268153
chr5:181239160	wtdmso	mtdmso	87	97	735	723	0.8822638333683989	0.4349193978058392
chr5:181239169	wtdmso	mtdmso	84	82	709	700	1.0113867006088961	1.0
chr5:181239499	wtdmso	mtdmso	16	10	662	666	1.609667673716012	0.32223173176505593
chr5:181241538	wtdmso	mtdmso	7	6	706	688	1.1369216241737488	1.0
chr5:181241573	wtdmso	mtdmso	20	18	651	630	1.075268817204301	0.8702949442913279
chr5:181242198	wtdmso	mtdmso	32	28	642	638	1.1357365376056965	0.6925544486500823
chr5:181242306	wtdmso	mtdmso	11	11	661	662	1.0015128593040847	1.0
chr5:181242318	wtdmso	mtdmso	35	40	624	627	0.8792067307692307	0.6351709410233867
chr5:181242322	wtdmso	mtdmso	24	34	557	561	0.7109515260323159	0.2272367886713762
chr5:181242339	wtdmso	mtdmso	6	3	559	559	2.0	0.5060711083008158
chr5:181243714	wtdmso	mtdmso	12	13	581	579	0.9198993777307031	0.843292491870927
chr5:181243784	wtdmso	mtdmso	14	14	649	664	1.0231124807395995	1.0
chr5:181243796	wtdmso	mtdmso	36	33	557	552	1.081116370164844	0.8045417232674241
chr5:40832553	wtdmso	mtdmso	9	24	359	417	0.43558495821727017	0.033175288535664316
chr5:40834223	wtdmso	mtdmso	72	71	286	370	1.3119275091106077	0.16382222439407754
chr5:40834261	wtdmso	mtdmso	23	29	338	410	0.9620485615180575	1.0
chr5:60945373	wtdmso	mtdmso	3	1	17	10	1.7647058823529411	1.0
chr5:73499152	wtdmso	mtdmso	22	19	143	120	0.97165991902834	1.0
chr5:73499171	wtdmso	mtdmso	1	1	159	141	0.8867924528301887	1.0
chr5:73502490	wtdmso	mtdmso	21	12	149	133	1.5620805369127517	0.27143515015284936
chr5:73502523	wtdmso	mtdmso	38	28	121	108	1.2113341204250294	0.5754503214784314
chr5:73502539	wtdmso	mtdmso	4	3	140	127	1.2095238095238094	1.0
chr5:73502939	wtdmso	mtdmso	11	19	147	129	0.5080558539205156	0.122714458326388
chr5:73502988	wtdmso	mtdmso	81	70	94	83	1.0217325227963525	1.0
chr5:73503054	wtdmso	mtdmso	3	2	183	156	1.278688524590164	1.0
chr5:73503077	wtdmso	mtdmso	10	11	163	125	0.6971556051310652	0.4971352809267022
chr5:73503091	wtdmso	mtdmso	3	2	176	150	1.2784090909090908	1.0
chr5:73505262	wtdmso	mtdmso	3	2	176	152	1.2954545454545454	1.0
chr5:73505301	wtdmso	mtdmso	43	29	109	95	1.292312559316672	0.40900347730232
chr5:73505378	wtdmso	mtdmso	24	22	157	123	0.8546612623045744	0.6345206093418205
chr5:74769306	wtdmso	mtdmso	1	1	9	12	1.3333333333333333	1.0
chr5:74770699	wtdmso	mtdmso	4	5	8	8	0.8	1.0
chr5:74773905	wtdmso	mtdmso	6	7	7	7	0.8571428571428571	1.0
chr5:74774035	wtdmso	mtdmso	5	3	6	7	1.9444444444444444	0.6594427244582044
chr5:77691349	wtdmso	mtdmso	1	2	16	11	0.34375	0.5645320197044335
chr5:82276092	wtdmso	mtdmso	22	17	660	689	1.3509803921568628	0.4175967392152708
chr5:82276120	wtdmso	mtdmso	5	7	738	776	0.7510646535036779	0.7744603188542898
chr5:82276407	wtdmso	mtdmso	162	152	595	639	1.1446041574524546	0.31175984270642476
chr5:82276502	wtdmso	mtdmso	11	12	738	761	0.9452348690153568	1.0
chr5:82277781	wtdmso	mtdmso	2	1	732	739	2.019125683060109	0.6232220903043767
chr5:82277800	wtdmso	mtdmso	16	13	576	582	1.2435897435897436	0.5791656451958912
chr5:82277838	wtdmso	mtdmso	11	7	707	711	1.5803192564154374	0.47787101110563684
chr5:86617965	wtdmso	mtdmso	4	4	201	212	1.054726368159204	1.0
chr5:86619447	wtdmso	mtdmso	4	6	182	210	0.7692307692307693	0.7577917021608083
chr5:86620712	wtdmso	mtdmso	1	2	214	227	0.530373831775701	1.0
chr5:86620718	wtdmso	mtdmso	68	56	141	159	1.3693009118541033	0.16513207167920624
chr5:86620752	wtdmso	mtdmso	4	2	122	147	2.4098360655737703	0.4176086788071249
chr6:10723217	wtdmso	mtdmso	3	1	23	28	3.652173913043478	0.33455307794930433
chr6:10724598	wtdmso	mtdmso	3	4	14	21	1.125	1.0
chr6:10724620	wtdmso	mtdmso	7	3	22	28	2.9696969696969697	0.1747335406437544
chr6:10730767	wtdmso	mtdmso	4	2	26	33	2.5384615384615383	0.40254274634232323
chr6:10730795	wtdmso	mtdmso	1	1	29	32	1.103448275862069	1.0
chr6:10731002	wtdmso	mtdmso	1	3	28	29	0.34523809523809523	0.6141150319533202
chr6:10731068	wtdmso	mtdmso	1	2	27	36	0.6666666666666666	1.0
chr6:10731072	wtdmso	mtdmso	5	12	25	29	0.48333333333333334	0.26859577382185734
chr6:108211859	wtdmso	mtdmso	1	2	41	44	0.5365853658536586	1.0
chr6:108211994	wtdmso	mtdmso	3	6	29	34	0.5862068965517241	0.7219935114893519
chr6:108212120	wtdmso	mtdmso	4	2	26	24	1.8461538461538463	0.6748842475812509
chr6:108214545	wtdmso	mtdmso	1	2	32	26	0.40625	0.589219227563212
chr6:108222989	wtdmso	mtdmso	3	3	37	31	0.8378378378378378	1.0
chr6:108260871	wtdmso	mtdmso	5	3	28	21	1.25	1.0
chr6:132815026	wtdmso	mtdmso	2	6	177	363	0.6836158192090396	1.0
chr6:132815084	wtdmso	mtdmso	1	3	173	343	0.6608863198458574	1.0
chr6:132816541	wtdmso	mtdmso	22	44	190	355	0.9342105263157895	0.8913808080773833
chr6:132816966	wtdmso	mtdmso	2	2	207	389	1.8792270531400965	0.6135051999004484
chr6:132816976	wtdmso	mtdmso	5	4	212	404	2.3820754716981134	0.28816792174928657
chr6:132817008	wtdmso	mtdmso	4	6	176	340	1.2878787878787878	0.741621311797291
chr6:132817480	wtdmso	mtdmso	15	30	201	389	0.9676616915422885	1.0
chr6:138090991	wtdmso	mtdmso	1	3	103	91	0.29449838187702265	0.3475406713985394
chr6:138091132	wtdmso	mtdmso	4	8	100	95	0.475	0.2513297766640522
chr6:138091224	wtdmso	mtdmso	4	6	79	72	0.6075949367088608	0.5251485068126054
chr6:138091244	wtdmso	mtdmso	11	9	48	49	1.2476851851851851	0.8067413981771536
chr6:138091271	wtdmso	mtdmso	4	1	78	75	3.8461538461538463	0.36880915507314427
chr6:138091455	wtdmso	mtdmso	1	1	69	73	1.0579710144927537	1.0
chr6:138091555	wtdmso	mtdmso	15	23	48	46	0.625	0.25285516240703154
chr6:138091607	wtdmso	mtdmso	1	3	64	64	0.3333333333333333	0.6193857624711523
chr6:138091663	wtdmso	mtdmso	4	8	40	50	0.625	0.5468125727967345
chr6:138091960	wtdmso	mtdmso	3	7	60	69	0.4928571428571429	0.3481063670855519
chr6:138091983	wtdmso	mtdmso	7	11	52	62	0.7587412587412588	0.6217066281983031
chr6:138091998	wtdmso	mtdmso	25	32	26	26	0.78125	0.5675939525666651
chr6:138092041	wtdmso	mtdmso	3	2	58	74	1.9137931034482758	0.6556199557936261
chr6:138092087	wtdmso	mtdmso	1	2	57	74	0.6491228070175439	1.0
chr6:138092174	wtdmso	mtdmso	8	10	53	69	1.0415094339622641	1.0
chr6:138092217	wtdmso	mtdmso	1	5	55	73	0.26545454545454544	0.4001764654448332
chr6:138096405	wtdmso	mtdmso	2	3	52	62	0.7948717948717948	1.0
chr6:138406073	wtdmso	mtdmso	5	3	7	7	1.6666666666666667	0.6749226006191952
chr6:138413056	wtdmso	mtdmso	10	6	4	4	1.6666666666666667	0.6733521783999641
chr6:146544052	wtdmso	mtdmso	1	4	9	9	0.25	0.33935629587803495
chr6:146544112	wtdmso	mtdmso	1	1	9	12	1.3333333333333333	1.0
chr6:146549661	wtdmso	mtdmso	1	1	9	11	1.2222222222222223	1.0
chr6:146554569	wtdmso	mtdmso	2	1	21	11	1.0476190476190477	1.0
chr6:146554753	wtdmso	mtdmso	10	5	12	7	1.1666666666666667	1.0
chr6:146554788	wtdmso	mtdmso	1	1	23	12	0.5217391304347826	1.0
chr6:149793603	wtdmso	mtdmso	1	1	22	12	0.5454545454545454	1.0
chr6:159779704	wtdmso	mtdmso	1	5	14	12	0.17142857142857143	0.17794462983561984
chr6:159779910	wtdmso	mtdmso	1	2	15	10	0.3333333333333333	0.5604395604395604
chr6:170535164	wtdmso	mtdmso	15	14	21	19	0.9693877551020408	1.0
chr6:170535223	wtdmso	mtdmso	10	13	28	18	0.4945054945054945	0.20510042441236664
chr6:170535242	wtdmso	mtdmso	5	4	34	32	1.1764705882352942	1.0
chr6:170535266	wtdmso	mtdmso	1	1	37	33	0.8918918918918919	1.0
chr6:170535391	wtdmso	mtdmso	4	1	35	34	3.8857142857142857	0.3613693763221063
chr6:170543699	wtdmso	mtdmso	1	1	29	27	0.9310344827586207	1.0
chr6:170546142	wtdmso	mtdmso	4	2	29	26	1.793103448275862	0.6780957001062505
chr6:170553188	wtdmso	mtdmso	3	3	31	30	0.967741935483871	1.0
chr6:170553201	wtdmso	mtdmso	1	6	34	28	0.13725490196078433	0.05484838904696141
chr6:2833597	wtdmso	mtdmso	9	10	4	6	1.35	1.0
chr6:2833916	wtdmso	mtdmso	1	4	12	15	0.3125	0.6246722548863816
chr6:2833972	wtdmso	mtdmso	4	5	7	8	0.9142857142857143	1.0
chr6:29942610	wtdmso	mtdmso	1	1	20	20	1.0	1.0
chr6:29942992	wtdmso	mtdmso	7	5	28	23	1.15	1.0
chr6:29943381	wtdmso	mtdmso	6	3	32	21	1.3125	1.0
chr6:29944121	wtdmso	mtdmso	1	3	38	26	0.22807017543859648	0.30514805650889937
chr6:29944141	wtdmso	mtdmso	3	2	46	29	0.9456521739130435	1.0
chr6:29944160	wtdmso	mtdmso	2	1	46	32	1.391304347826087	1.0
chr6:29944219	wtdmso	mtdmso	7	4	47	33	1.2287234042553192	1.0
chr6:29944241	wtdmso	mtdmso	5	3	52	32	1.0256410256410255	1.0
chr6:29944253	wtdmso	mtdmso	10	4	46	32	1.7391304347826086	0.5537123729355264
chr6:29944291	wtdmso	mtdmso	6	2	48	31	1.9375	0.7047132728696783
chr6:29945239	wtdmso	mtdmso	7	3	60	36	1.4	0.7423110756965884
chr6:29945474	wtdmso	mtdmso	24	14	47	23	0.8389057750759878	0.6776503731478436
chr6:29945512	wtdmso	mtdmso	10	6	66	36	0.9090909090909091	1.0
chr6:29945527	wtdmso	mtdmso	12	9	62	34	0.7311827956989247	0.6187840843904009
chr6:29945595	wtdmso	mtdmso	2	1	75	43	1.1466666666666667	1.0
chr6:29945621	wtdmso	mtdmso	1	1	63	37	0.5873015873015873	1.0
chr6:29945638	wtdmso	mtdmso	4	4	59	28	0.4745762711864407	0.4359232084189427
chr6:29945733	wtdmso	mtdmso	14	8	57	33	1.013157894736842	1.0
chr6:29945760	wtdmso	mtdmso	8	7	57	31	0.6215538847117794	0.401946567700822
chr6:30491234	wtdmso	mtdmso	1	1	9	10	1.1111111111111112	1.0
chr6:30492846	wtdmso	mtdmso	3	1	11	9	2.4545454545454546	0.6146245059288539
chr6:30493006	wtdmso	mtdmso	1	2	11	8	0.36363636363636365	0.5714285714285713
chr6:30722559	wtdmso	mtdmso	2	6	13	42	1.0769230769230769	1.0
chr6:30722957	wtdmso	mtdmso	1	4	16	45	0.703125	1.0
chr6:30722971	wtdmso	mtdmso	2	2	12	32	2.6666666666666665	0.5694521533559462
chr6:30723444	wtdmso	mtdmso	1	12	20	44	0.18333333333333332	0.09952293725796886
chr6:30723467	wtdmso	mtdmso	1	2	18	41	1.1388888888888888	1.0
chr6:30723591	wtdmso	mtdmso	2	2	30	48	1.6	0.6414073845379802
chr6:30723738	wtdmso	mtdmso	7	14	30	41	0.6833333333333333	0.6136113249344972
chr6:30723925	wtdmso	mtdmso	12	18	28	34	0.8095238095238095	0.6613770574348823
chr6:30723954	wtdmso	mtdmso	3	6	38	55	0.7236842105263158	0.7369602996913942
chr6:30723972	wtdmso	mtdmso	2	2	46	61	1.326086956521739	1.0
chr6:30724071	wtdmso	mtdmso	2	2	43	57	1.3255813953488371	1.0
chr6:30724125	wtdmso	mtdmso	7	8	41	49	1.045731707317073	1.0
chr6:30724631	wtdmso	mtdmso	2	2	18	17	0.9444444444444444	1.0
chr6:30725170	wtdmso	mtdmso	14	5	30	24	2.24	0.18619688634313208
chr6:30725179	wtdmso	mtdmso	5	4	45	26	0.7222222222222222	0.7217931896639243
chr6:30725239	wtdmso	mtdmso	2	4	50	26	0.26	0.18477639417744385
chr6:30725350	wtdmso	mtdmso	15	8	31	20	1.2096774193548387	0.7991546514483895
chr6:30743226	wtdmso	mtdmso	23	14	20	8	0.6571428571428571	0.5972519519840751
chr6:30743358	wtdmso	mtdmso	7	1	41	24	4.097560975609756	0.2500301095785388
chr6:30743368	wtdmso	mtdmso	5	1	44	25	2.840909090909091	0.658026152720345
chr6:30743412	wtdmso	mtdmso	14	6	36	22	1.4259259259259258	0.5972719801770787
chr6:30743478	wtdmso	mtdmso	3	4	47	24	0.3829787234042553	0.2428585204360258
chr6:30743510	wtdmso	mtdmso	12	11	37	17	0.5012285012285013	0.20174329231241694
chr6:30743519	wtdmso	mtdmso	10	8	33	21	0.7954545454545454	0.7833173900079332
chr6:30743534	wtdmso	mtdmso	24	12	22	11	1.0	1.0
chr6:30743606	wtdmso	mtdmso	1	1	46	28	0.6086956521739131	1.0
chr6:30743764	wtdmso	mtdmso	5	2	39	24	1.5384615384615385	1.0
chr6:30743780	wtdmso	mtdmso	6	6	35	17	0.4857142857142857	0.3231158242847394
chr6:30743818	wtdmso	mtdmso	11	6	31	19	1.1236559139784945	1.0
chr6:30743825	wtdmso	mtdmso	18	13	23	13	0.782608695652174	0.8018247806614487
chr6:30743843	wtdmso	mtdmso	10	9	8	2	0.2777777777777778	0.2343740217803187
chr6:30743897	wtdmso	mtdmso	1	1	44	26	0.5909090909090909	1.0
chr6:30743929	wtdmso	mtdmso	21	14	24	11	0.6875	0.618346284001778
chr6:30743935	wtdmso	mtdmso	8	2	41	25	2.4390243902439024	0.47966341417710234
chr6:30743975	wtdmso	mtdmso	3	3	26	21	0.8076923076923077	1.0
chr6:30743987	wtdmso	mtdmso	7	4	38	19	0.875	1.0
chr6:30744003	wtdmso	mtdmso	7	4	39	23	1.0320512820512822	1.0
chr6:30744164	wtdmso	mtdmso	25	8	22	20	2.840909090909091	0.05431161137977084
chr6:30744440	wtdmso	mtdmso	4	1	19	20	4.2105263157894735	0.3477027793533749
chr6:30744484	wtdmso	mtdmso	1	1	26	23	0.8846153846153846	1.0
chr6:30897422	wtdmso	mtdmso	3	2	10	10	1.5	1.0
chr6:30897485	wtdmso	mtdmso	1	1	13	12	0.9230769230769231	1.0
chr6:30898167	wtdmso	mtdmso	1	2	14	13	0.4642857142857143	1.0
chr6:30898224	wtdmso	mtdmso	1	1	15	14	0.9333333333333333	1.0
chr6:30899348	wtdmso	mtdmso	6	1	21	20	5.714285714285714	0.117964925593521
chr6:30899364	wtdmso	mtdmso	11	6	16	12	1.375	0.7566095772346243
chr6:30899426	wtdmso	mtdmso	6	5	22	16	0.8727272727272727	1.0
chr6:30899481	wtdmso	mtdmso	1	3	12	9	0.25	0.3217391304347825
chr6:30899616	wtdmso	mtdmso	3	1	21	19	2.7142857142857144	0.613704503097583
chr6:30899656	wtdmso	mtdmso	4	3	27	20	0.9876543209876543	1.0
chr6:30899718	wtdmso	mtdmso	3	3	27	16	0.5925925925925926	0.6648801013972152
chr6:30899751	wtdmso	mtdmso	5	3	30	30	1.6666666666666667	0.7101503830155653
chr6:30899834	wtdmso	mtdmso	3	3	28	27	0.9642857142857143	1.0
chr6:30899907	wtdmso	mtdmso	16	6	18	15	2.2222222222222223	0.25799450659273876
chr6:30899992	wtdmso	mtdmso	1	3	25	25	0.3333333333333333	0.611542730299667
chr6:31268758	wtdmso	mtdmso	3	2	25	13	0.78	1.0
chr6:31268862	wtdmso	mtdmso	9	8	69	50	0.8152173913043478	0.7949785381164257
chr6:31268984	wtdmso	mtdmso	4	5	70	31	0.35428571428571426	0.14977291114221514
chr6:31269002	wtdmso	mtdmso	8	3	75	54	1.92	0.5249782199108253
chr6:31269027	wtdmso	mtdmso	4	4	80	55	0.6875	0.7175352668027455
chr6:31269112	wtdmso	mtdmso	3	5	70	48	0.4114285714285714	0.279279698055906
chr6:31269149	wtdmso	mtdmso	5	5	77	50	0.6493506493506493	0.5220379985529078
chr6:31269166	wtdmso	mtdmso	1	2	60	41	0.3416666666666667	0.5678842859025612
chr6:31270314	wtdmso	mtdmso	11	3	48	39	2.9791666666666665	0.14468016758895788
chr6:31270352	wtdmso	mtdmso	5	6	59	24	0.3389830508474576	0.09905541054428199
chr6:31270386	wtdmso	mtdmso	4	1	56	30	2.142857142857143	0.6578328039002197
chr6:31270464	wtdmso	mtdmso	3	5	50	30	0.36	0.25674551223709347
chr6:31270483	wtdmso	mtdmso	7	2	44	22	1.75	0.7097737452248898
chr6:31271209	wtdmso	mtdmso	2	1	43	23	1.069767441860465	1.0
chr6:31271219	wtdmso	mtdmso	4	1	38	19	2.0	1.0
chr6:31271233	wtdmso	mtdmso	5	4	39	18	0.5769230769230769	0.46714969335506307
chr6:31271630	wtdmso	mtdmso	2	3	42	20	0.31746031746031744	0.32975347620870016
chr6:31271648	wtdmso	mtdmso	1	1	38	22	0.5789473684210527	1.0
chr6:31354106	wtdmso	mtdmso	4	3	57	10	0.23391812865497075	0.09860360433710848
chr6:31354124	wtdmso	mtdmso	5	2	51	11	0.5392156862745098	0.608776768332252
chr6:31354149	wtdmso	mtdmso	5	1	56	11	0.9821428571428571	1.0
chr6:31354234	wtdmso	mtdmso	6	1	54	11	1.2222222222222223	1.0
chr6:31354271	wtdmso	mtdmso	15	3	35	7	1.0	1.0
chr6:31635985	wtdmso	mtdmso	3	2	8	14	2.625	0.3704942400594574
chr6:31636026	wtdmso	mtdmso	3	4	7	8	0.8571428571428571	1.0
chr6:31637055	wtdmso	mtdmso	5	3	19	14	1.2280701754385965	1.0
chr6:31637082	wtdmso	mtdmso	1	3	24	17	0.2361111111111111	0.30870163428302966
chr6:31637103	wtdmso	mtdmso	2	1	23	14	1.2173913043478262	1.0
chr6:31637119	wtdmso	mtdmso	1	4	26	12	0.11538461538461539	0.05558706749858195
chr6:31639097	wtdmso	mtdmso	3	3	9	13	1.4444444444444444	1.0
chr6:31639539	wtdmso	mtdmso	1	1	10	15	1.5	1.0
chr6:31640408	wtdmso	mtdmso	1	3	25	16	0.21333333333333335	0.2954461559112722
chr6:31640435	wtdmso	mtdmso	4	7	10	11	0.6285714285714286	0.7119528945204817
chr6:31640500	wtdmso	mtdmso	4	1	20	26	5.2	0.1745957957651146
chr6:31667889	wtdmso	mtdmso	1	1	47	48	1.0212765957446808	1.0
chr6:31667908	wtdmso	mtdmso	4	4	49	43	0.8775510204081632	1.0
chr6:31668545	wtdmso	mtdmso	6	5	50	46	1.104	1.0
chr6:31668571	wtdmso	mtdmso	2	2	54	49	0.9074074074074074	1.0
chr6:31669151	wtdmso	mtdmso	2	1	48	33	1.375	1.0
chr6:31669327	wtdmso	mtdmso	3	2	49	44	1.346938775510204	1.0
chr6:31669484	wtdmso	mtdmso	3	1	53	50	2.830188679245283	0.6195217232071402
chr6:31669956	wtdmso	mtdmso	3	6	52	47	0.4519230769230769	0.31571724906816057
chr6:31669989	wtdmso	mtdmso	5	6	44	42	0.7954545454545454	0.7592749670487653
chr6:31730632	wtdmso	mtdmso	8	7	74	85	1.3127413127413128	0.7877836635607551
chr6:31730763	wtdmso	mtdmso	31	24	30	32	1.3777777777777778	0.4594503172442055
chr6:31730828	wtdmso	mtdmso	34	34	43	50	1.1627906976744187	0.7495454682599166
chr6:31732250	wtdmso	mtdmso	8	14	69	70	0.5797101449275363	0.2622632181174249
chr6:31732384	wtdmso	mtdmso	12	20	73	77	0.6328767123287671	0.32945438481068556
chr6:31733621	wtdmso	mtdmso	2	2	75	81	1.08	1.0
chr6:31733648	wtdmso	mtdmso	4	8	71	83	0.5845070422535211	0.5497430907241653
chr6:31733956	wtdmso	mtdmso	1	1	55	60	1.0909090909090908	1.0
chr6:31734162	wtdmso	mtdmso	1	3	59	73	0.4124293785310734	0.6300012542330365
chr6:31734234	wtdmso	mtdmso	22	19	47	69	1.6998880179171332	0.1997694545105948
chr6:31736288	wtdmso	mtdmso	1	5	65	79	0.24307692307692308	0.2298101107496446
chr6:31736370	wtdmso	mtdmso	1	3	58	72	0.41379310344827586	0.6302377485553611
chr6:31736409	wtdmso	mtdmso	5	5	45	61	1.3555555555555556	0.7434825155059575
chr6:31779426	wtdmso	mtdmso	2	3	9	14	1.037037037037037	1.0
chr6:31797868	wtdmso	mtdmso	3	4	8	8	0.75	1.0
chr6:31952356	wtdmso	mtdmso	4	2	11	12	2.1818181818181817	0.6513409961685822
chr6:31952364	wtdmso	mtdmso	1	2	13	10	0.38461538461538464	0.5800000000000001
chr6:31952388	wtdmso	mtdmso	1	3	13	10	0.2564102564102564	0.325925925925926
chr6:31953821	wtdmso	mtdmso	3	2	11	12	1.6363636363636365	1.0
chr6:31954712	wtdmso	mtdmso	5	3	6	10	2.7777777777777777	0.3904518329070759
chr6:33275839	wtdmso	mtdmso	1	6	464	498	0.1788793103448276	0.12577238370836963
chr6:33275845	wtdmso	mtdmso	23	17	457	507	1.5009653752091647	0.25829337388298773
chr6:33275867	wtdmso	mtdmso	80	93	421	444	0.9072101754654815	0.617157362934246
chr6:33276016	wtdmso	mtdmso	11	6	430	465	1.9825581395348837	0.22217797108025886
chr6:33276028	wtdmso	mtdmso	111	139	332	338	0.8129929791106874	0.1819113094673284
chr6:33276032	wtdmso	mtdmso	2	2	471	515	1.0934182590233545	1.0
chr6:33276194	wtdmso	mtdmso	17	17	468	501	1.0705128205128205	0.8632039824567774
chr6:33276212	wtdmso	mtdmso	5	1	464	486	5.237068965517241	0.11729044814496496
chr6:33276418	wtdmso	mtdmso	4	4	304	333	1.0953947368421053	1.0
chr6:33416580	wtdmso	mtdmso	7	3	24	15	1.4583333333333333	0.7258373674863209
chr6:33416594	wtdmso	mtdmso	4	3	19	25	1.7543859649122806	0.6867959949937422
chr6:33416719	wtdmso	mtdmso	6	6	28	26	0.9285714285714286	1.0
chr6:33416727	wtdmso	mtdmso	2	3	28	24	0.5714285714285714	0.659655141283741
chr6:33417610	wtdmso	mtdmso	1	1	32	28	0.875	1.0
chr6:33695763	wtdmso	mtdmso	3	2	7	8	1.7142857142857142	1.0
chr6:33695824	wtdmso	mtdmso	1	1	10	9	0.9	1.0
chr6:33695840	wtdmso	mtdmso	1	2	9	8	0.4444444444444444	1.0
chr6:33695988	wtdmso	mtdmso	4	4	7	7	1.0	1.0
chr6:33696006	wtdmso	mtdmso	9	8	2	2	1.125	1.0
chr6:33696053	wtdmso	mtdmso	2	2	8	11	1.375	1.0
chr6:33696075	wtdmso	mtdmso	2	1	10	11	2.2	1.0
chr6:33696079	wtdmso	mtdmso	1	2	9	8	0.4444444444444444	1.0
chr6:33696355	wtdmso	mtdmso	4	1	10	14	5.6	0.16858237547892724
chr6:33696384	wtdmso	mtdmso	2	3	9	8	0.5925925925925926	1.0
chr6:33696521	wtdmso	mtdmso	5	2	6	11	4.583333333333333	0.1819221967963387
chr6:34236916	wtdmso	mtdmso	2	2	19	38	2.0	0.6024182962700364
chr6:34240894	wtdmso	mtdmso	3	9	91	176	0.6446886446886447	0.7563824473407024
chr6:34242743	wtdmso	mtdmso	1	1	127	241	1.8976377952755905	1.0
chr6:34242789	wtdmso	mtdmso	2	4	146	270	0.9246575342465754	1.0
chr6:34243505	wtdmso	mtdmso	3	4	134	253	1.416044776119403	0.698040465933238
chr6:34243514	wtdmso	mtdmso	17	28	74	148	1.2142857142857142	0.6063604572282444
chr6:34244883	wtdmso	mtdmso	7	15	135	271	0.9367901234567901	1.0
chr6:34244932	wtdmso	mtdmso	35	55	98	182	1.1818181818181819	0.5290411227306633
chr6:34244937	wtdmso	mtdmso	9	21	90	164	0.780952380952381	0.6863683418978717
chr6:34245157	wtdmso	mtdmso	2	5	117	201	0.6871794871794872	1.0
chr6:34245223	wtdmso	mtdmso	2	2	155	259	1.6709677419354838	0.6332083004836115
chr6:34245433	wtdmso	mtdmso	6	16	182	315	0.6490384615384616	0.4978510651368673
chr6:34245504	wtdmso	mtdmso	29	39	110	186	1.2573426573426574	0.4093920532844089
chr6:34245842	wtdmso	mtdmso	2	5	203	330	0.6502463054187192	0.7145547721932989
chr6:34245853	wtdmso	mtdmso	37	56	166	262	1.0428141135972462	0.9067426246817778
chr6:34246017	wtdmso	mtdmso	9	12	255	417	1.2264705882352942	0.6540451854063613
chr6:34417474	wtdmso	mtdmso	5	12	239	366	0.6380753138075314	0.4603078142967142
chr6:34421781	wtdmso	mtdmso	12	13	358	521	1.3433605500644608	0.5376056874614351
chr6:34424795	wtdmso	mtdmso	4	1	352	512	5.818181818181818	0.16515923816085387
chr6:34424810	wtdmso	mtdmso	18	27	335	493	0.981094527363184	1.0
chr6:34425182	wtdmso	mtdmso	37	68	287	426	0.8076450092232015	0.3385213723857021
