site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue	chrom	genome_pos	transcript_id	gene_ids	gene_name	mod_ratio_cond1	mod_ratio_cond2	delta_modratio	delta_prob
chr7:5527187	wtdmso	wtcsc	113	166	563	443	0.5356309786214128	5.302055835195874e-06	chr7	5527187	ENST00000462494.5,ENST00000493945.6-0,ENST00000646664.1,flairiso27663-1,flairiso27664-1,flairiso27665-1,flairiso27666-1,flairiso27667-1,flairiso27668-1,flairiso27669-1,flairiso27670-1,flairiso27671-1,flairiso27672-1,flairiso27673-1,flairiso27676-1	ENSG00000075624.16	ACTB	0.16715976331360946	0.27257799671592775	0.10541823340231829	0.1746058362004072
chr7:5527742	wtdmso	wtcsc	192	229	322	215	0.5598199028994548	1.187510810707049e-05	chr7	5527742	ENST00000462494.5,ENST00000493945.6-0,ENST00000646664.1,flairiso27663-1,flairiso27664-1,flairiso27665-1,flairiso27666-1,flairiso27668-1,flairiso27669-1,flairiso27670-1,flairiso27672-1,flairiso27673-1,flairiso27676-1	ENSG00000075624.16	ACTB	0.3735408560311284	0.5157657657657657	0.1422249097346373	0.1188321198433118
chr7:5528526	wtdmso	wtcsc	66	129	457	323	0.3616100961783115	7.069489959702198e-10	chr7	5528526	ENST00000493945.6-0,ENST00000646664.1,flairiso27663-1,flairiso27664-1,flairiso27666-1,flairiso27668-1,flairiso27669-1,flairiso27670-1,flairiso27672-1,flairiso27673-1,flairiso27676-1	ENSG00000075624.16	ACTB	0.12619502868068833	0.2853982300884956	0.15920320140780725	0.2360814938022329
chr7:5605304	wtdmso	wtcsc	5	19	100	99	0.2605263157894736	0.0084077356477264	chr7	5605304	ENST00000382361.8,ENST00000473330.1,flairiso27677-1	ENSG00000075618.18	FSCN1	0.047619047619047616	0.16101694915254236	0.11339790153349474	0.2014025215756686
chr7:5606202	wtdmso	wtcsc	19	44	98	89	0.3921614100185528	0.0022459207565623	chr7	5606202	ENST00000382361.8,ENST00000473330.1,flairiso27677-1	ENSG00000075618.18	FSCN1	0.1623931623931624	0.3308270676691729	0.16843390527601051	0.2311275871783982
chr7:6463043	wtdmso	wtcsc	5	24	40	68	0.3541666666666667	0.0476872092959418	chr7	6463043	ENST00000258739.9,flairiso27695-1	ENSG00000136240.10	KDELR2	0.1111111111111111	0.2608695652173913	0.1497584541062802	0.334600512832075
chr7:97852205	wtdmso	wtcsc	3	17	24	29	0.213235294117647	0.0280330230830461	chr7	97852205	ENST00000175506.8,ENST00000394308.8,ENST00000394308.8-0,flairiso28272-1	ENSG00000070669.17	ASNS	0.1111111111111111	0.3695652173913043	0.2584541062801932	0.1883425056724361
chr8:100712702	wtdmso	wtcsc	23	50	88	86	0.4495454545454545	0.0075707909967448	chr8	100712702	ENST00000318607.10,flairiso29179-1,flairiso29180-1,flairiso29181-1,flairiso29183-1,flairiso29185-1	ENSG00000070756.16	PABPC1	0.2072072072072072	0.36764705882352944	0.16043985161632224	0.2986928719454101
chr8:11830323	wtdmso	wtcsc	15	10	9	22	3.6666666666666665	0.0299536887634502	chr8	11830323	ENST00000220584.9,flairiso28715-1	ENSG00000079459.13	FDFT1	0.625	0.3125	-0.3125	-0.3065123930442111
chr8:124549941	wtdmso	wtcsc	3	15	17	19	0.2235294117647059	0.0379656627567756	chr8	124549941	ENST00000276689.8,flairiso29329-1	ENSG00000147684.9	NDUFB9	0.15	0.4411764705882353	0.29117647058823526	0.1703791246913059
chr8:133256792	wtdmso	wtcsc	4	15	50	56	0.2986666666666667	0.044141627174806	chr8	133256792	ENST00000323851.12,flairiso44530-1,flairiso44532-1	ENSG00000104419.15	NDRG1	0.07407407407407407	0.2112676056338028	0.13719353155972874	0.2051797646666357
chr8:133258400	wtdmso	wtcsc	4	20	57	52	0.1824561403508772	0.0014632687583026	chr8	133258400	ENST00000323851.12,flairiso44530-1,flairiso44532-1	ENSG00000104419.15	NDRG1	0.06557377049180328	0.2777777777777778	0.2122040072859745	0.2214427584049634
chr8:143991213	wtdmso	wtcsc	1	15	23	33	0.0956521739130434	0.0139461114220566	chr8	143991213	ENST00000313269.5,ENST00000395068.9	ENSG00000178719.17	GRINA	0.041666666666666664	0.3125	0.2708333333333333	0.2433702599258776
chr8:48918304	wtdmso	wtcsc	1	8	19	13	0.0855263157894736	0.0204857765833375	chr8	48918304	ENST00000020945.4	ENSG00000019549.13	SNAI2	0.05	0.38095238095238093	0.33095238095238094	0.5946290308493134
chr8:56073064	wtdmso	wtcsc	10	40	166	184	0.2771084337349397	0.0002162782287154	chr8	56073064	ENST00000009589.7,ENST00000521262.5,ENST00000524349.5,flairiso28904-1,flairiso28906-1,flairiso28908-1,flairiso28909-1	ENSG00000008988.9	RPS20	0.056818181818181816	0.17857142857142858	0.12175324675324675	0.1338635019733227
chr8:56073180	wtdmso	wtcsc	19	68	258	307	0.3324783401732786	2.219282427082322e-05	chr8	56073180	ENST00000009589.7,ENST00000521262.5,ENST00000524349.5,flairiso28904-1,flairiso28906-1,flairiso28908-1,flairiso28909-1	ENSG00000008988.9	RPS20	0.06859205776173286	0.18133333333333335	0.11274127557160049	0.2405594614863467
chr8:73292329	wtdmso	wtcsc	61	159	269	338	0.4820555984194898	1.388177459601017e-05	chr8	73292329	ENST00000352983.7,flairiso28978-1,flairiso28979-1,flairiso28980-1,flairiso28981-1,flairiso28982-1,flairiso28984-1,flairiso28987-1,flairiso28988-1,flairiso28989-1,flairiso28990-1,flairiso28994-1,flairiso28996-1	ENSG00000147604.14	RPL7	0.18484848484848485	0.3199195171026157	0.13507103225413084	0.161664556113013
chr8:98041846	wtdmso	wtcsc	22	80	194	298	0.4224226804123711	0.0006386744508404	chr8	98041846	ENST00000287038.8,ENST00000396070.6,ENST00000521291.5,flairiso29126-1,flairiso29127-1,flairiso29128-1,flairiso29134-1,flairiso29149-1	ENSG00000156482.11	RPL30	0.10185185185185185	0.21164021164021163	0.10978835978835978	0.138342923557699
chr8:98042702	wtdmso	wtcsc	34	101	163	257	0.5307659600315859	0.003827985801282	chr8	98042702	ENST00000287038.8,ENST00000396070.6,flairiso29126-1,flairiso29127-1,flairiso29128-1,flairiso29134-1,flairiso29149-1	ENSG00000156482.11	RPL30	0.17258883248730963	0.28212290502793297	0.10953407254062333	0.1461284861968573
chr9:124857987	wtdmso	wtcsc	30	21	147	286	2.7793974732750244	0.0006729349818639	chr9	124857987	ENST00000348462.6,flairiso30198-1,flairiso30200-1,flairiso30205-1,flairiso30209-1	ENSG00000136942.15	RPL35	0.1694915254237288	0.06840390879478828	-0.10108761662894053	-0.1331654934157291
chr9:125236469	wtdmso	wtcsc	23	118	106	297	0.5461304764950432	0.0159100241234239	chr9	125236469	ENST00000324460.7,flairiso30231-1,flairiso44563-1	ENSG00000044574.8	HSPA5	0.17829457364341086	0.28433734939759037	0.1060427757541795	0.2007017181122367
chr9:125236518	wtdmso	wtcsc	54	224	66	169	0.617288961038961	0.0217390926694499	chr9	125236518	ENST00000324460.7,flairiso30231-1,flairiso44563-1	ENSG00000044574.8	HSPA5	0.45	0.5699745547073791	0.11997455470737911	0.1465508491949049
chr9:125236544	wtdmso	wtcsc	42	193	84	225	0.582901554404145	0.0136147132267325	chr9	125236544	ENST00000324460.7,flairiso30231-1,flairiso44563-1	ENSG00000044574.8	HSPA5	0.3333333333333333	0.46172248803827753	0.12838915470494422	0.1598499003708934
chr9:125236690	wtdmso	wtcsc	27	149	91	259	0.5157459989674755	0.0056056952274578	chr9	125236690	ENST00000324460.7,flairiso30231-1,flairiso44563-1	ENSG00000044574.8	HSPA5	0.2288135593220339	0.36519607843137253	0.13638251910933863	0.2518031630355289
chr9:125237103	wtdmso	wtcsc	9	71	67	230	0.4351482026487281	0.0275251531751675	chr9	125237103	ENST00000324460.7,flairiso30231-1,flairiso44563-1	ENSG00000044574.8	HSPA5	0.11842105263157894	0.23588039867109634	0.1174593460395174	0.25033311570031
chr9:125239460	wtdmso	wtcsc	4	51	52	169	0.2549019607843137	0.0078566782282933	chr9	125239460	ENST00000324460.7	ENSG00000044574.8	HSPA5	0.07142857142857142	0.2318181818181818	0.1603896103896104	0.1957343083117357
chr9:125241156	wtdmso	wtcsc	12	75	32	92	0.46	0.0393566038496449	chr9	125241156	ENST00000324460.7	ENSG00000044574.8	HSPA5	0.2727272727272727	0.4491017964071856	0.1763745236799129	0.215907381884951
chr9:129739207	wtdmso	wtcsc	3	3	8	63	7.875	0.0349617100878816	chr9	129739207	ENST00000340607.5,flairiso44566-1	ENSG00000148344.11	PTGES	0.2727272727272727	0.045454545454545456	-0.22727272727272724	-0.1535919305114322
chr9:133351344	wtdmso	wtcsc	139	266	608	566	0.4864587455480807	1.1756030141779432e-09	chr9	133351344	ENST00000323345.11,ENST00000468019.5,flairiso30403-1,flairiso30404-1,flairiso30405-1,flairiso30406-1,flairiso30407-1,flairiso30408-1,flairiso30409-1,flairiso30410-1,flairiso30412-1,flairiso30413-1,flairiso30414-1,flairiso30415-1,flairiso30416-1,flairiso30421-1,flairiso30423-1,flairiso30424-1,flairiso30426-1,flairiso30427-1,flairiso30433-1,flairiso30435-1,flairiso44568-1,flairiso44569-1,flairiso44571-1,flairiso44572-1,flairiso44573-1,flairiso44574-1,flairiso44576-1,flairiso44577-1,flairiso44578-1,flairiso44579-1,flairiso44580-1,flairiso44585-1,flairiso44587-1,flairiso44588-1	ENSG00000148303.17	RPL7A	0.18607764390896922	0.31971153846153844	0.13363389455256922	0.1854559278468083
chr9:136724785	wtdmso	wtcsc	1	11	33	31	0.0853994490358126	0.0090923187776687	chr9	136724785	ENST00000416970.5,ENST00000653276.1	ENSG00000233016.7	SNHG7	0.029411764705882353	0.2619047619047619	0.23249299719887956	0.2641081611696425
chr9:137242600	wtdmso	wtcsc	2	9	10	2	0.0444444444444444	0.0033289499570291	chr9	137242600	ENST00000340384.5	ENSG00000188229.6	TUBB4B	0.16666666666666666	0.8181818181818182	0.6515151515151516	0.2885996019552794
chr9:35057077	wtdmso	wtcsc	6	20	27	27	0.3	0.0292831190959227	chr9	35057077	ENST00000358901.11	ENSG00000165280.16	VCP	0.18181818181818182	0.425531914893617	0.2437137330754352	0.4131972588940626
chr9:83970204	wtdmso	wtcsc	1	12	42	47	0.0932539682539682	0.0067324347197445	chr9	83970204	ENST00000351839.7,ENST00000360384.9,ENST00000376263.8,ENST00000376281.8	ENSG00000165119.21	HNRNPK	0.023255813953488372	0.2033898305084746	0.18013401655498623	0.1797735174288489
chrX:119468546	wtdmso	wtcsc	3	15	70	75	0.2142857142857142	0.0118835255004469	chrX	119468546	ENST00000317881.9,flairiso43059-1,flairiso43060-1	ENSG00000005022.6	SLC25A5	0.0410958904109589	0.16666666666666666	0.12557077625570776	0.1507619810555893
chrX:119469867	wtdmso	wtcsc	1	13	85	86	0.0778280542986425	0.0017339612598205	chrX	119469867	ENST00000317881.9,flairiso43059-1,flairiso43060-1	ENSG00000005022.6	SLC25A5	0.011627906976744186	0.13131313131313133	0.11968522433638715	0.1906572880489608
chrX:119470024	wtdmso	wtcsc	8	25	72	75	0.3333333333333333	0.011482691187155	chrX	119470024	ENST00000317881.9,flairiso43059-1,flairiso43060-1	ENSG00000005022.6	SLC25A5	0.1	0.25	0.15	0.2388944389139163
chrX:119470899	wtdmso	wtcsc	7	24	90	95	0.3078703703703703	0.0103018952487372	chrX	119470899	ENST00000317881.9,ENST00000460013.1-0,flairiso43059-1,flairiso43060-1,flairiso43064-1	ENSG00000005022.6	SLC25A5	0.07216494845360824	0.20168067226890757	0.12951572381529933	0.209335157322811
chrX:47214398	wtdmso	wtcsc	1	7	50	39	0.1114285714285714	0.0250999813425262	chrX	47214398	ENST00000335972.11,ENST00000377351.8	ENSG00000130985.17	UBA1	0.0196078431372549	0.15217391304347827	0.13256606990622338	0.2358005329563251
chrX:49173399	wtdmso	wtcsc	13	25	66	58	0.4569696969696969	0.0435527608701481	chrX	49173399	ENST00000376327.6,flairiso42775-1,flairiso42778-1	ENSG00000102007.11	PLP2	0.16455696202531644	0.30120481927710846	0.13664785725179202	0.1789048671785776
