inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	M1C2.S29_mtcsc_b1	M1C3.S37_mtcsc_b1	M2C2.S27_mtcsc_b1	lr	padj	dpsi
inclusion	N	alternative_donor	NFKBIB	chr19:38907716-38908730	+	0.227788418857496	0.227788418857496	0.227788418857496	0.227788418857496	0.323289223942888	0.323289223942888	0.323289223942888	3.00372443297533	1	9.550080508539203
inclusion	N	alternative_donor	NIT1	chr1:161118179-161118785	+	0.884376670310928	0.884376670310928	0.884376670310928	0.884376670310928	0.90813798453548	0.90813798453548	0.90813798453548	0.70196112580652	1	2.3761314224552024
inclusion	N	alternative_donor	NKAPD1	chr11:112075644-112078214	+	0.93653491818666	0.93653491818666	0.93653491818666	0.93653491818666	0.968377120527206	0.968377120527206	0.968377120527206	2.34640147666778	1	3.1842202340546066
inclusion	N	alternative_donor	NLN	chr5:65792656-65809514	+	0.948055407095245	0.948055407095245	0.948055407095245	0.948055407095245	0.906611511545841	0.906611511545841	0.906611511545841	2.08794954444011	1	-4.1443895549404175
inclusion	N	alternative_donor	NLRP1	chr17:5583960-5584055	-	0.57293216288367	0.57293216288367	0.57293216288367	0.57293216288367	0.567445454250014	0.567445454250014	0.567445454250014	0.00349194347336379	1	-0.5486708633655937
inclusion	N	alternative_donor	NLRX1	chr11:119169043-119171355	+	0.344020547799711	0.344020547799711	0.344020547799711	0.344020547799711	0.199067674242686	0.199067674242686	0.199067674242686	1.43470050665064	1	-14.495287355702494
inclusion	N	alternative_donor	NME3	chr16:1770767-1770888	-	0.264729863994966	0.264729863994966	0.264729863994966	0.264729863994966	0.202163861787332	0.202163861787332	0.202163861787332	1.99231007683193	1	-6.256600220763403
inclusion	N	alternative_donor	NMRAL1	chr16:4463851-4464333	-	0.02872077624706	0.02872077624706	0.02872077624706	0.02872077624706	0.0167636272940055	0.0167636272940055	0.0167636272940055	1.10320745474473	1	-1.1957148953054502
inclusion	N	alternative_donor	NMRAL1	chr16:4474167-4474422	-	0.34085072696464	0.34085072696464	0.34085072696464	0.34085072696464	0.334283352832892	0.334283352832892	0.334283352832892	0.0107648106320539	1	-0.6567374131748025
inclusion	N	alternative_donor	NMT1	chr17:45104225-45104858	+	0.0184225160110612	0.0184225160110612	0.0184225160110612	0.0184225160110612	0.023874145814662	0.023874145814662	0.023874145814662	0.253521784743498	1	0.5451629803600802
inclusion	N	alternative_donor	nogene	chr1:153552137-153558496	-	0.626467943832244	0.626467943832244	0.626467943832244	0.626467943832244	0.776138439239969	0.776138439239969	0.776138439239969	1.61558798867145	1	14.967049540772493
inclusion	N	alternative_donor	nogene	chr1:154219938-154221391	-	0.0199919252093211	0.0199919252093211	0.0199919252093211	0.0199919252093211	0.0255472954892067	0.0255472954892067	0.0255472954892067	0.279859192009098	1	0.5555370279885599
inclusion	N	alternative_donor	nogene	chr10:32889003-32901506	-	0.224305105536687	0.224305105536687	0.224305105536687	0.224305105536687	0.235810668023584	0.235810668023584	0.235810668023584	0.117062566510867	1	1.1505562486896999
inclusion	N	alternative_donor	nogene	chr11:64248599-64252452	-	0.847702425843119	0.847702425843119	0.847702425843119	0.847702425843119	0.785581493652423	0.785581493652423	0.785581493652423	1.40795746166236	1	-6.212093219069587
inclusion	N	alternative_donor	nogene	chr19:46760396-46772331	-	0.997735877387528	0.997735877387528	0.997735877387528	0.997735877387528	0.978841022490824	0.978841022490824	0.978841022490824	11.1363260817925	1	-1.8894854896703919
inclusion	N	alternative_donor	nogene	chr2:207237932-207239294	-	0.282710742309427	0.282710742309427	0.282710742309427	0.282710742309427	0.207667895111105	0.207667895111105	0.207667895111105	0.558432645442394	1	-7.504284719832199
inclusion	N	alternative_donor	nogene	chr3:53865020-53868673	-	0.428026884272781	0.428026884272781	0.428026884272781	0.428026884272781	0.361955044286675	0.361955044286675	0.361955044286675	0.453475169397677	1	-6.607183998610594
inclusion	N	alternative_donor	nogene	chr9:135925188-135933056	-	0.673562368494273	0.673562368494273	0.673562368494273	0.673562368494273	0.929910069201365	0.929910069201365	0.929910069201365	8.80219036932442	1	25.634770070709195
inclusion	N	alternative_donor	nogene	chr1:209428409-209429180	+	0.284429404178697	0.284429404178697	0.284429404178697	0.284429404178697	0.200111135084025	0.200111135084025	0.200111135084025	2.40459346282478	1	-8.431826909467198
inclusion	N	alternative_donor	nogene	chr14:70809288-70810080	+	0.483696191712262	0.483696191712262	0.483696191712262	0.483696191712262	0.452334930412946	0.452334930412946	0.452334930412946	0.246722412756299	1	-3.136126129931604
inclusion	N	alternative_donor	nogene	chr16:56609263-56649422	+	0.617659946856935	0.617659946856935	0.617659946856935	0.617659946856935	0.512718025501585	0.512718025501585	0.512718025501585	1.17518175726491	1	-10.494192135535009
inclusion	N	alternative_donor	nogene	chr16:68575896-68579814	+	0.914637545255225	0.914637545255225	0.914637545255225	0.914637545255225	0.70369334824987	0.70369334824987	0.70369334824987	4.92915468119378	1	-21.09441970053551
inclusion	N	alternative_donor	nogene	chr17:41624360-41624407	+	0.026899994699523	0.026899994699523	0.026899994699523	0.026899994699523	0.0657520292796528	0.0657520292796528	0.0657520292796528	3.82147175684804	1	3.8852034580129806
inclusion	N	alternative_donor	nogene	chr2:207250454-207251709	+	0.306059213016871	0.306059213016871	0.306059213016871	0.306059213016871	0.759132858353096	0.759132858353096	0.759132858353096	15.7425579747455	1	45.30736453362249
inclusion	N	alternative_donor	NOL3	chr16:67174465-67174620	+	0.953377776666288	0.953377776666288	0.953377776666288	0.953377776666288	0.911038865530443	0.911038865530443	0.911038865530443	0.761624407889485	1	-4.233891113584491
inclusion	N	alternative_donor	NOL4L	chr20:32447817-32452235	-	0.962850099168815	0.962850099168815	0.962850099168815	0.962850099168815	0.974391185279354	0.974391185279354	0.974391185279354	0.634018659809044	1	1.1541086110538856
inclusion	N	alternative_donor	NOP14	chr4:2938189-2938302	-	0.768678368008689	0.768678368008689	0.768678368008689	0.768678368008689	0.901112491464039	0.901112491464039	0.901112491464039	7.13450154187217	1	13.243412345535006
inclusion	N	alternative_donor	NOP14	chr4:2939646-2939790	-	0.0390482492018996	0.0390482492018996	0.0390482492018996	0.0390482492018996	0.0710517748705999	0.0710517748705999	0.0710517748705999	2.83650723949813	1	3.2003525668700297
inclusion	N	alternative_donor	NOP53	chr19:47755823-47756527	+	0.991542303506489	0.991542303506489	0.991542303506489	0.991542303506489	0.989271510786098	0.989271510786098	0.989271510786098	0.20126857017749	1	-0.22707927203910572
inclusion	N	alternative_donor	NOSIP	chr19:49558979-49559933	-	0.991573407493469	0.991573407493469	0.991573407493469	0.991573407493469	0.990846533539713	0.990846533539713	0.990846533539713	0.0198498871795891	1	-0.07268739537560975
inclusion	N	alternative_donor	NPDC1	chr9:137043074-137045003	-	0.279135052428104	0.279135052428104	0.279135052428104	0.279135052428104	0.186673740027036	0.186673740027036	0.186673740027036	2.40650530133098	1	-9.246131240106799
inclusion	N	alternative_donor	NPM1	chr5:171392816-171392913	+	0.0981525909889875	0.0981525909889875	0.0981525909889875	0.0981525909889875	0.0639598539166449	0.0639598539166449	0.0639598539166449	0.231407335610129	1	-3.41927370723426
inclusion	N	alternative_donor	NPRL3	chr16:130592-138231	-	0.0317592273485949	0.0317592273485949	0.0317592273485949	0.0317592273485949	0.0258557437673707	0.0258557437673707	0.0258557437673707	0.101947651903174	1	-0.5903483581224198
inclusion	N	alternative_donor	NQO1	chr16:69718535-69726436	-	0.00864349403483667	0.00864349403483667	0.00864349403483667	0.00864349403483667	0.0114631426419369	0.0114631426419369	0.0114631426419369	0.275981115715695	1	0.28196486071002314
inclusion	N	alternative_donor	NR2C2AP	chr19:19201564-19201853	-	0.836473804628706	0.836473804628706	0.836473804628706	0.836473804628706	0.958546957885884	0.958546957885884	0.958546957885884	6.2127446547529	1	12.2073153257178
inclusion	N	alternative_donor	NSA2	chr5:74772422-74773867	+	0.0157933709586255	0.0157933709586255	0.0157933709586255	0.0157933709586255	0.0148668330572002	0.0148668330572002	0.0148668330572002	0.0194630906116799	1	-0.09265379014252972
inclusion	N	alternative_donor	NSD1	chr5:177135521-177135940	+	0.0634417129021842	0.0634417129021842	0.0634417129021842	0.0634417129021842	0.111321019047626	0.111321019047626	0.111321019047626	1.93769749056491	1	4.787930614544179
inclusion	N	alternative_donor	NSUN5	chr7:73303530-73303595	-	0.0226868389264791	0.0226868389264791	0.0226868389264791	0.0226868389264791	0.0564463999144441	0.0564463999144441	0.0564463999144441	3.65452349644511	1	3.3759560987965
inclusion	N	alternative_donor	NT5C	chr17:75130868-75131044	-	0.81692779460096	0.81692779460096	0.81692779460096	0.81692779460096	0.845278341804782	0.845278341804782	0.845278341804782	0.648078057134626	1	2.835054720382189
inclusion	N	alternative_donor	NT5C3B	chr17:41835273-41835858	-	0.973065974840458	0.973065974840458	0.973065974840458	0.973065974840458	0.969562897361467	0.969562897361467	0.969562897361467	0.0756577919037227	1	-0.3503077478990946
inclusion	N	alternative_donor	NT5E	chr6:85450479-85467059	+	0.930302861541036	0.930302861541036	0.930302861541036	0.930302861541036	0.94719757350347	0.94719757350347	0.94719757350347	0.663625994166068	1	1.6894711962433888
inclusion	N	alternative_donor	NTMT1	chr9:129634307-129635207	+	0.907652746212728	0.907652746212728	0.907652746212728	0.907652746212728	0.911045452147611	0.911045452147611	0.911045452147611	0.0250518800494319	1	0.33927059348830824
inclusion	N	alternative_donor	NUB1	chr7:151341966-151345347	+	0.0736609518271917	0.0736609518271917	0.0736609518271917	0.0736609518271917	0.063968995007945	0.063968995007945	0.063968995007945	0.115269247607557	1	-0.9691956819246705
inclusion	N	alternative_donor	NUB1	chr7:151345467-151349072	+	0.980624788659733	0.980624788659733	0.980624788659733	0.980624788659733	0.955808426010743	0.955808426010743	0.955808426010743	1.62054003898311	1	-2.4816362648990093
inclusion	N	alternative_donor	NUDT15	chr13:48038209-48040919	+	0.0511173055365051	0.0511173055365051	0.0511173055365051	0.0511173055365051	0.124869561060972	0.124869561060972	0.124869561060972	3.20261679984696	1	7.37522555244669
inclusion	N	alternative_donor	NUDT18	chr8:22107896-22108066	-	0.130480670469783	0.130480670469783	0.130480670469783	0.130480670469783	0.0694645510698714	0.0694645510698714	0.0694645510698714	1.82093810726633	1	-6.1016119399911615
inclusion	N	alternative_donor	NUDT22	chr11:64226428-64226634	+	0.649392882756653	0.649392882756653	0.649392882756653	0.649392882756653	0.686429525044144	0.686429525044144	0.686429525044144	0.492161031188516	1	3.703664228749105
inclusion	N	alternative_donor	NUMA1	chr11:72008846-72008966	-	0.983026676432356	0.983026676432356	0.983026676432356	0.983026676432356	0.987889666730575	0.987889666730575	0.987889666730575	0.132577540400234	1	0.4862990298219074
inclusion	N	alternative_donor	NUP50-DT	chr22:45158186-45163517	-	0.368224572123261	0.368224572123261	0.368224572123261	0.368224572123261	0.455738782870607	0.455738782870607	0.455738782870607	0.280493893681609	1	8.751421074734601
inclusion	N	alternative_donor	NUP98	chr11:3702893-3704745	-	0.039907867994961	0.039907867994961	0.039907867994961	0.039907867994961	0.0272942419443935	0.0272942419443935	0.0272942419443935	0.718671005535725	1	-1.2613626050567501
inclusion	N	alternative_donor	NUP98	chr11:3706628-3710180	-	0.0316535196949728	0.0316535196949728	0.0316535196949728	0.0316535196949728	0.0473193767685077	0.0473193767685077	0.0473193767685077	0.870841247335193	1	1.5665857073534895
inclusion	N	alternative_donor	NUTM2B-AS1	chr10:79806123-79808758	-	0.734503723103213	0.734503723103213	0.734503723103213	0.734503723103213	0.759732511847236	0.759732511847236	0.759732511847236	0.104376726476175	1	2.522878874402295
inclusion	N	alternative_donor	NXF1	chr11:62798576-62798890	-	0.211127398761531	0.211127398761531	0.211127398761531	0.211127398761531	0.211545479755813	0.211545479755813	0.211545479755813	0.000146620024679578	1	0.04180809942820218
inclusion	N	alternative_donor	OAS3	chr12:112968181-112969607	+	0.0255645246131663	0.0255645246131663	0.0255645246131663	0.0255645246131663	0.0463866397083192	0.0463866397083192	0.0463866397083192	1.3403532019247	1	2.08221150951529
inclusion	N	alternative_donor	OAZ2	chr15:64689170-64690373	-	0.936452202201098	0.936452202201098	0.936452202201098	0.936452202201098	0.94938315381701	0.94938315381701	0.94938315381701	0.289776910335604	1	1.2930951615911965
inclusion	N	alternative_donor	OGFOD3	chr17:82415628-82418405	-	0.133123876290439	0.133123876290439	0.133123876290439	0.133123876290439	0.0670569282563635	0.0670569282563635	0.0670569282563635	3.77249426280969	1	-6.60669480340755
inclusion	N	alternative_donor	OGFR	chr20:62805031-62807536	+	0.99212703559039	0.99212703559039	0.99212703559039	0.99212703559039	0.99241395703574	0.99241395703574	0.99241395703574	0.00295054430534947	1	0.028692144535000352
inclusion	N	alternative_donor	OIP5-AS1	chr15:41299759-41308566	+	0.343794950980993	0.343794950980993	0.343794950980993	0.343794950980993	0.347847160797266	0.347847160797266	0.347847160797266	0.00280627777590325	1	0.405220981627302
inclusion	N	alternative_donor	OSBPL2	chr20:62281187-62281789	+	0.0215218112378265	0.0215218112378265	0.0215218112378265	0.0215218112378265	0.0086324775060333	0.0086324775060333	0.0086324775060333	1.85962557697349	1	-1.28893337317932
inclusion	N	alternative_donor	OSTF1	chr9:75088736-75117503	+	0.0130826590437739	0.0130826590437739	0.0130826590437739	0.0130826590437739	0.0220543535415113	0.0220543535415113	0.0220543535415113	0.977687285183492	1	0.8971694497737399
inclusion	N	alternative_donor	OTUB1	chr11:63996658-63996856	+	0.0185963462896161	0.0185963462896161	0.0185963462896161	0.0185963462896161	0.0116685609734324	0.0116685609734324	0.0116685609734324	1.07874242095204	1	-0.6927785316183701
inclusion	N	alternative_donor	OTUD5	chrX:48922911-48923120	-	0.833575368230209	0.833575368230209	0.833575368230209	0.833575368230209	0.840507495157905	0.840507495157905	0.840507495157905	0.0601928779196896	1	0.6932126927696061
inclusion	N	alternative_donor	P3H1	chr1:42746853-42747271	-	0.917255566971355	0.917255566971355	0.917255566971355	0.917255566971355	0.877971759432378	0.877971759432378	0.877971759432378	1.25098784904549	1	-3.9283807538976987
inclusion	N	alternative_donor	P4HA2	chr5:132227259-132227538	-	0.269057534644316	0.269057534644316	0.269057534644316	0.269057534644316	0.293683085385098	0.293683085385098	0.293683085385098	0.129046736853525	1	2.462555074078203
inclusion	N	alternative_donor	P4HB	chr17:81855587-81859180	-	0.995466384684645	0.995466384684645	0.995466384684645	0.995466384684645	0.996417598517193	0.996417598517193	0.996417598517193	0.13281201312202	1	0.09512138325480635
inclusion	N	alternative_donor	P4HTM	chr3:49005591-49005776	+	0.0919602828401667	0.0919602828401667	0.0919602828401667	0.0919602828401667	0.0588239117485801	0.0588239117485801	0.0588239117485801	1.70774295502906	1	-3.31363710915866
inclusion	N	alternative_donor	PABPC1	chr8:100703360-100704296	-	0.994747457003865	0.994747457003865	0.994747457003865	0.994747457003865	0.99623169112226	0.99623169112226	0.99623169112226	0.927000230993144	1	0.14842341183948804
inclusion	N	alternative_donor	PABPC1	chr8:100709501-100712381	-	0.500349212154324	0.500349212154324	0.500349212154324	0.500349212154324	0.242924056388646	0.242924056388646	0.242924056388646	5.6238278585306	1	-25.742515576567804
inclusion	N	alternative_donor	PABPC4	chr1:39562417-39563613	-	0.96712980882881	0.96712980882881	0.96712980882881	0.96712980882881	0.983886445232807	0.983886445232807	0.983886445232807	3.00546654950085	1	1.675663640399705
inclusion	N	alternative_donor	PACS2	chr14:105368148-105368458	+	0.988001659751311	0.988001659751311	0.988001659751311	0.988001659751311	0.968025731535006	0.968025731535006	0.968025731535006	1.61723240700303	1	-1.997592821630505
inclusion	N	alternative_donor	PACS2	chr14:105368516-105369840	+	0.297650891757906	0.297650891757906	0.297650891757906	0.297650891757906	0.212112240388125	0.212112240388125	0.212112240388125	5.015263466943	1	-8.5538651369781
inclusion	N	alternative_donor	PAFAH1B3	chr19:42302326-42302698	-	0.120577515330537	0.120577515330537	0.120577515330537	0.120577515330537	0.133883266754389	0.133883266754389	0.133883266754389	0.137739623934976	1	1.3305751423852001
inclusion	N	alternative_donor	PAIP2	chr5:139364751-139368732	+	0.0157816957588775	0.0157816957588775	0.0157816957588775	0.0157816957588775	0.0164391429943107	0.0164391429943107	0.0164391429943107	0.00773051245778333	1	0.06574472354331995
inclusion	N	alternative_donor	PAK4	chr19:39168313-39169531	+	0.337215661974956	0.337215661974956	0.337215661974956	0.337215661974956	0.314113169311709	0.314113169311709	0.314113169311709	0.163086975666829	1	-2.3102492663246963
inclusion	N	alternative_donor	PALLD	chr4:168921742-168924254	+	0.990385370915495	0.990385370915495	0.990385370915495	0.990385370915495	0.980702203507245	0.980702203507245	0.980702203507245	1.26600537111699	1	-0.9683167408250029
inclusion	N	alternative_donor	PAN2	chr12:56319182-56319307	-	0.86043020106505	0.86043020106505	0.86043020106505	0.86043020106505	0.831902346202849	0.831902346202849	0.831902346202849	0.441508817209524	1	-2.8527854862200996
inclusion	N	alternative_donor	PAN2	chr12:56323914-56324036	-	0.242344231561887	0.242344231561887	0.242344231561887	0.242344231561887	0.254956698155525	0.254956698155525	0.254956698155525	0.030973664467183	1	1.2612466593638025
inclusion	N	alternative_donor	PAQR7	chr1:25863862-25875487	-	0.577027932214724	0.577027932214724	0.577027932214724	0.577027932214724	0.569583916988551	0.569583916988551	0.569583916988551	0.00461475338363471	1	-0.7444015226173022
inclusion	N	alternative_donor	PARP10	chr8:143983812-143984007	-	0.826004475118763	0.826004475118763	0.826004475118763	0.826004475118763	0.888132722108607	0.888132722108607	0.888132722108607	0.711022465583596	1	6.212824698984406
inclusion	N	alternative_donor	PARP6	chr15:72259662-72260537	-	0.82828193704712	0.82828193704712	0.82828193704712	0.82828193704712	0.827732291280609	0.827732291280609	0.827732291280609	0.000264964717644034	1	-0.05496457665110199
inclusion	N	alternative_donor	PARP6	chr15:72271288-72272392	-	0.778110310877934	0.778110310877934	0.778110310877934	0.778110310877934	0.765903153545732	0.765903153545732	0.765903153545732	0.0344578996943028	1	-1.220715733220203
inclusion	N	alternative_donor	PARP9	chr3:122528744-122536167	-	0.862279586146621	0.862279586146621	0.862279586146621	0.862279586146621	0.797052141016519	0.797052141016519	0.797052141016519	1.64685675233864	1	-6.5227445130101955
inclusion	N	alternative_donor	PCED1B	chr12:47079726-47104112	+	0.448845884033901	0.448845884033901	0.448845884033901	0.448845884033901	0.550613040413552	0.550613040413552	0.550613040413552	1.26745108560397	1	10.176715637965096
inclusion	N	alternative_donor	PCGF3	chr4:734817-734930	+	0.19131472083905	0.19131472083905	0.19131472083905	0.19131472083905	0.126535126610849	0.126535126610849	0.126535126610849	3.85137984480116	1	-6.477959422820097
inclusion	N	alternative_donor	PCIF1	chr20:45937699-45938980	+	0.0549733724089421	0.0549733724089421	0.0549733724089421	0.0549733724089421	0.0401044506119207	0.0401044506119207	0.0401044506119207	0.595110766731523	1	-1.4868921797021404
inclusion	N	alternative_donor	PCNP	chr3:101579694-101579789	+	0.264935822048675	0.264935822048675	0.264935822048675	0.264935822048675	0.223018845566921	0.223018845566921	0.223018845566921	1.2713613324795	1	-4.191697648175399
inclusion	N	alternative_donor	PCYT1A	chr3:196234865-196237791	-	0.703180639765612	0.703180639765612	0.703180639765612	0.703180639765612	0.665122029640516	0.665122029640516	0.665122029640516	0.119377223883475	1	-3.8058610125095953
inclusion	N	alternative_donor	PDGFA	chr7:500500-500577	-	0.352115488895411	0.352115488895411	0.352115488895411	0.352115488895411	0.198295765787337	0.198295765787337	0.198295765787337	3.72353903224598	1	-15.381972310807399
inclusion	N	alternative_donor	PDPN	chr1:13614406-13615904	+	0.681731438203258	0.681731438203258	0.681731438203258	0.681731438203258	0.680654658231874	0.680654658231874	0.680654658231874	0.000965464605542365	1	-0.10767799713840986
inclusion	N	alternative_donor	PEAR1	chr1:156912983-156913193	+	0.997831288993922	0.997831288993922	0.997831288993922	0.997831288993922	0.988347024497992	0.988347024497992	0.988347024497992	3.48464949871413	1	-0.9484264495930006
inclusion	N	alternative_donor	PEAR1	chr1:156914101-156914646	+	0.992695727382784	0.992695727382784	0.992695727382784	0.992695727382784	0.994474833258037	0.994474833258037	0.994474833258037	0.212350562840584	1	0.17791058752530375
inclusion	N	alternative_donor	PEG10	chr7:94656581-94663333	+	0.840968173892443	0.840968173892443	0.840968173892443	0.840968173892443	0.877318730881889	0.877318730881889	0.877318730881889	0.315919203249678	1	3.6350556989445977
inclusion	N	alternative_donor	PEX13	chr2:61017852-61031418	+	0.939437118412678	0.939437118412678	0.939437118412678	0.939437118412678	0.90250099389983	0.90250099389983	0.90250099389983	1.37137958718085	1	-3.6936124512848068
inclusion	N	alternative_donor	PEX26	chr22:18078128-18078295	+	0.219249785205115	0.219249785205115	0.219249785205115	0.219249785205115	0.24428014319325	0.24428014319325	0.24428014319325	0.092868179606171	1	2.5030357988134995
inclusion	N	alternative_donor	PEX26	chr22:18078607-18079873	+	0.757599888598662	0.757599888598662	0.757599888598662	0.757599888598662	0.881191849576329	0.881191849576329	0.881191849576329	3.75173334040551	1	12.359196097766699
inclusion	N	alternative_donor	PEX6	chr6:42975039-42978268	-	0.966655716678626	0.966655716678626	0.966655716678626	0.966655716678626	0.94472257792358	0.94472257792358	0.94472257792358	1.02209940024568	1	-2.1933138755046
inclusion	N	alternative_donor	PFDN6	chr6:33289629-33289769	+	0.459293920610961	0.459293920610961	0.459293920610961	0.459293920610961	0.352079712538544	0.352079712538544	0.352079712538544	2.47517520662632	1	-10.721420807241707
inclusion	N	alternative_donor	PFN1	chr17:4946821-4948262	-	0.991342019583578	0.991342019583578	0.991342019583578	0.991342019583578	0.99396205477001	0.99396205477001	0.99396205477001	0.426934537783382	1	0.2620035186431977
inclusion	N	alternative_donor	PGAP2	chr11:3824365-3825019	+	0.418274351897528	0.418274351897528	0.418274351897528	0.418274351897528	0.475832642933429	0.475832642933429	0.475832642933429	1.03237870235307	1	5.755829103590102
inclusion	N	alternative_donor	PGBD1	chr6:28297524-28297894	+	0.194848447739452	0.194848447739452	0.194848447739452	0.194848447739452	0.289264993003002	0.289264993003002	0.289264993003002	1.42903856106989	1	9.441654526354998
inclusion	N	alternative_donor	PHC1	chr12:8933351-8933864	+	0.84225895289258	0.84225895289258	0.84225895289258	0.84225895289258	0.846791818440225	0.846791818440225	0.846791818440225	0.00565989504355002	1	0.45328655476448887
inclusion	N	alternative_donor	PHF1	chr6:33415145-33415260	+	0.625579911408733	0.625579911408733	0.625579911408733	0.625579911408733	0.568436913032363	0.568436913032363	0.568436913032363	0.520218030595061	1	-5.714299837637007
inclusion	N	alternative_donor	PHF7	chr3:52411248-52412810	+	0.306546532173345	0.306546532173345	0.306546532173345	0.306546532173345	0.141028288050158	0.141028288050158	0.141028288050158	2.85783653011231	1	-16.5518244123187
inclusion	N	alternative_donor	PHLDA1	chr12:76030093-76030248	-	0.00642176242963323	0.00642176242963323	0.00642176242963323	0.00642176242963323	0.00626282607788722	0.00626282607788722	0.00626282607788722	0.0016553369932808	1	-0.015893635174600962
inclusion	N	alternative_donor	PHLDB1	chr11:118645826-118647929	+	0.974803644776899	0.974803644776899	0.974803644776899	0.974803644776899	0.973781772388165	0.973781772388165	0.973781772388165	0.00820260312502796	1	-0.10218723887338399
inclusion	N	alternative_donor	PHPT1	chr9:136848856-136849142	+	0.445857905785728	0.445857905785728	0.445857905785728	0.445857905785728	0.24124675722655	0.24124675722655	0.24124675722655	3.19039169807775	1	-20.461114855917796
inclusion	N	alternative_donor	PHPT1	chr9:136849591-136850012	+	0.968048439481258	0.968048439481258	0.968048439481258	0.968048439481258	0.97097149620322	0.97097149620322	0.97097149620322	0.0665859711298253	1	0.29230567219620696
inclusion	N	alternative_donor	PHRF1	chr11:581598-581961	+	0.259708110169771	0.259708110169771	0.259708110169771	0.259708110169771	0.20569007049438	0.20569007049438	0.20569007049438	0.469448853410768	1	-5.401803967539102
inclusion	N	alternative_donor	PHRF1	chr11:601696-605118	+	0.106490583603491	0.106490583603491	0.106490583603491	0.106490583603491	0.0881058945035102	0.0881058945035102	0.0881058945035102	0.130936548537193	1	-1.838468909998081
inclusion	N	alternative_donor	PHYKPL	chr5:178208916-178210859	-	0.385162218422477	0.385162218422477	0.385162218422477	0.385162218422477	0.347069564565501	0.347069564565501	0.347069564565501	0.909166706516771	1	-3.809265385697607
inclusion	N	alternative_donor	PICART1	chr17:50052590-50052686	-	0.708779918533207	0.708779918533207	0.708779918533207	0.708779918533207	0.769681516293256	0.769681516293256	0.769681516293256	0.357347600445451	1	6.09015977600491
inclusion	N	alternative_donor	PICART1	chr17:50053628-50055628	-	0.930528006542818	0.930528006542818	0.930528006542818	0.930528006542818	0.905859466140226	0.905859466140226	0.905859466140226	1.08499600820141	1	-2.466854040259193
inclusion	N	alternative_donor	PIGBOS1	chr15:55317868-55318906	-	0.373789552997255	0.373789552997255	0.373789552997255	0.373789552997255	0.267050135823776	0.267050135823776	0.267050135823776	1.8134806157243	1	-10.673941717347901
inclusion	N	alternative_donor	PIGG	chr4:521274-521659	+	0.668863902933364	0.668863902933364	0.668863902933364	0.668863902933364	0.666037033327144	0.666037033327144	0.666037033327144	0.00143763545656839	1	-0.2826869606219873
inclusion	N	alternative_donor	PIGV	chr1:26794274-26794833	+	0.790038767991135	0.790038767991135	0.790038767991135	0.790038767991135	0.813034671738955	0.813034671738955	0.813034671738955	0.153465457809261	1	2.2995903747819995
inclusion	N	alternative_donor	PIH1D1	chr19:49451579-49453269	-	0.162479229648369	0.162479229648369	0.162479229648369	0.162479229648369	0.0936364109145385	0.0936364109145385	0.0936364109145385	1.30111103279478	1	-6.884281873383049
inclusion	N	alternative_donor	PIK3R2	chr19:18153295-18155456	+	0.914190334716387	0.914190334716387	0.914190334716387	0.914190334716387	0.944135127587371	0.944135127587371	0.944135127587371	0.910147782773038	1	2.9944792870984003
inclusion	N	alternative_donor	PIP5K1C	chr19:3661084-3661372	-	0.081373397750257	0.081373397750257	0.081373397750257	0.081373397750257	0.0622168522679398	0.0622168522679398	0.0622168522679398	0.311424452649135	1	-1.9156545482317195
inclusion	N	alternative_donor	PITRM1	chr10:3148064-3148170	-	0.941594296894101	0.941594296894101	0.941594296894101	0.941594296894101	0.970125995351274	0.970125995351274	0.970125995351274	2.63361053359586	1	2.8531698457172894
inclusion	N	alternative_donor	PITX1	chr5:135031509-135033712	-	0.94601506718749	0.94601506718749	0.94601506718749	0.94601506718749	0.970173771025025	0.970173771025025	0.970173771025025	2.58266199315767	1	2.4158703837535
inclusion	N	alternative_donor	PKP1	chr1:201325839-201328761	+	0.977652177095683	0.977652177095683	0.977652177095683	0.977652177095683	0.983806223660965	0.983806223660965	0.983806223660965	0.62070538077387	1	0.6154046565281988
inclusion	N	alternative_donor	PLEC	chr8:143925885-143926783	-	0.984533327855997	0.984533327855997	0.984533327855997	0.984533327855997	0.986856016201068	0.986856016201068	0.986856016201068	0.095203750888686	1	0.2322688345070958
inclusion	N	alternative_donor	PLEKHG5	chr1:6468587-6468675	-	0.108835755361761	0.108835755361761	0.108835755361761	0.108835755361761	0.0940694066440283	0.0940694066440283	0.0940694066440283	0.222458112667027	1	-1.4766348717732694
inclusion	N	alternative_donor	PLEKHM1	chr17:45476074-45477637	-	0.345751764439515	0.345751764439515	0.345751764439515	0.345751764439515	0.345497504459013	0.345497504459013	0.345497504459013	5.7657275647216e-06	1	-0.02542599805019563
inclusion	N	alternative_donor	PLEKHM2	chr1:15720488-15721328	+	0.0451897841211384	0.0451897841211384	0.0451897841211384	0.0451897841211384	0.0227416668205417	0.0227416668205417	0.0227416668205417	1.84456558483362	1	-2.2448117300596704
