site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue	chrom	genome_pos	transcript_id	gene_ids	gene_name	mod_ratio_cond1	mod_ratio_cond2	delta_modratio
chr5:136054806	wtdmso	mtdmso	16	14	72	78	1.238095238095238	0.6901904083153974	chr5	136054806	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.18181818181818182	0.15217391304347827	-0.029644268774703553
chr5:136054810	wtdmso	mtdmso	4	2	72	82	2.2777777777777777	0.4244610592637746	chr5	136054810	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1	ENSG00000120708.17	TGFBI	0.05263157894736842	0.023809523809523808	-0.02882205513784461
chr5:136054819	wtdmso	mtdmso	4	3	109	120	1.4678899082568808	0.7125650306543845	chr5	136054819	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.035398230088495575	0.024390243902439025	-0.01100798618605655
chr5:136054836	wtdmso	mtdmso	5	5	117	121	1.0341880341880345	1.0	chr5	136054836	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.040983606557377046	0.03968253968253968	-0.0013010668748373658
chr5:136055695	wtdmso	mtdmso	7	8	106	104	0.8584905660377359	0.7962927031220152	chr5	136055695	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.061946902654867256	0.07142857142857142	0.009481668773704169
chr5:136055736	wtdmso	mtdmso	8	11	125	120	0.6981818181818182	0.4847037551014097	chr5	136055736	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.06015037593984962	0.08396946564885496	0.023819089709005342
chr5:136055752	wtdmso	mtdmso	3	1	97	95	2.9381443298969074	0.6214427555854678	chr5	136055752	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.03	0.010416666666666666	-0.019583333333333335
chr5:136055763	wtdmso	mtdmso	2	1	134	127	1.8955223880597012	1.0	chr5	136055763	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.014705882352941176	0.0078125	-0.006893382352941176
chr5:136055778	wtdmso	mtdmso	19	15	113	112	1.255457227138643	0.584224489328093	chr5	136055778	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.14393939393939395	0.11811023622047244	-0.02582915771892151
chr5:136056694	wtdmso	mtdmso	16	9	124	119	1.7060931899641576	0.2932986854198174	chr5	136056694	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.11428571428571428	0.0703125	-0.04397321428571428
chr5:136056704	wtdmso	mtdmso	2	3	138	125	0.6038647342995169	0.6721628843447253	chr5	136056704	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.014285714285714285	0.0234375	0.009151785714285715
chr5:136056787	wtdmso	mtdmso	2	1	154	143	1.8571428571428568	1.0	chr5	136056787	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.01282051282051282	0.006944444444444444	-0.005876068376068376
chr5:136059102	wtdmso	mtdmso	29	33	131	112	0.7513300948415452	0.3229243685285464	chr5	136059102	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.18125	0.22758620689655173	0.04633620689655174
chr5:136059194	wtdmso	mtdmso	15	12	131	110	1.049618320610687	1.0	chr5	136059194	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.10273972602739725	0.09836065573770492	-0.004379070289692338
chr5:136060879	wtdmso	mtdmso	9	10	154	133	0.7772727272727272	0.6405977172683726	chr5	136060879	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.05521472392638037	0.06993006993006994	0.014715346003689567
chr5:136061527	wtdmso	mtdmso	16	15	171	153	0.9543859649122808	1.0	chr5	136061527	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.0855614973262032	0.08928571428571429	0.003724216959511084
chr5:136063293	wtdmso	mtdmso	96	70	88	92	1.4337662337662338	0.1062795470807951	chr5	136063293	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.5217391304347826	0.43209876543209874	-0.08964036500268385
chr5:136063313	wtdmso	mtdmso	1	3	204	183	0.2990196078431372	0.3504274489111887	chr5	136063313	ENST00000442011.7,flairiso25955-1,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.004878048780487805	0.016129032258064516	0.01125098347757671
chr5:136063423	wtdmso	mtdmso	3	1	220	197	2.6863636363636365	0.6258732051700804	chr5	136063423	ENST00000442011.7,flairiso25955-1,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.013452914798206279	0.005050505050505051	-0.008402409747701227
chr5:136063452	wtdmso	mtdmso	2	3	217	185	0.5683563748079877	0.6657296001782175	chr5	136063452	ENST00000442011.7,flairiso25955-1,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.0091324200913242	0.015957446808510637	0.006825026717186437
chr5:136063471	wtdmso	mtdmso	8	5	187	161	1.3775401069518716	0.7782976245287085	chr5	136063471	ENST00000442011.7,flairiso25955-1,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.041025641025641026	0.030120481927710843	-0.010905159097930182
chr5:136063490	wtdmso	mtdmso	43	25	162	139	1.4758024691358025	0.1777168610769782	chr5	136063490	ENST00000442011.7,flairiso25955-1,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.2097560975609756	0.1524390243902439	-0.0573170731707317
chr5:136063512	wtdmso	mtdmso	31	31	199	166	0.8341708542713567	0.5819173324475285	chr5	136063512	ENST00000442011.7,flairiso25955-1,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.13478260869565217	0.15736040609137056	0.022577797395718385
chr5:136063566	wtdmso	mtdmso	4	1	246	208	3.382113821138212	0.3822826913809382	chr5	136063566	ENST00000442011.7,flairiso25955-1,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.016	0.004784688995215311	-0.011215311004784689
chr5:136063774	wtdmso	mtdmso	18	17	178	145	0.8625247851949769	0.7226841249351283	chr5	136063774	ENST00000442011.7,flairiso25955-1,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25966-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.09183673469387756	0.10493827160493827	0.01310153691106071
chr5:137752740	wtdmso	mtdmso	20	11	14	10	1.2987012987012987	0.7807896708774811	chr5	137752740	flairiso25970-1			0.5882352941176471	0.5238095238095238	-0.06442577030812324
chr5:137752807	wtdmso	mtdmso	4	1	35	22	2.5142857142857142	0.6426879484815489	chr5	137752807	flairiso25970-1			0.10256410256410256	0.043478260869565216	-0.059085841694537344
chr5:137752878	wtdmso	mtdmso	19	11	8	4	0.8636363636363636	1.0	chr5	137752878	flairiso25970-1			0.7037037037037037	0.7333333333333333	0.02962962962962956
chr5:137752903	wtdmso	mtdmso	28	15	2	2	1.8666666666666667	0.6130406750203234	chr5	137752903	flairiso25970-1			0.9333333333333333	0.8823529411764706	-0.050980392156862786
chr5:137752946	wtdmso	mtdmso	20	11	9	3	0.6060606060606061	0.7198952171072148	chr5	137752946	flairiso25970-1			0.6896551724137931	0.7857142857142857	0.09605911330049255
chr5:137753202	wtdmso	mtdmso	19	15	4	3	0.95	1.0	chr5	137753202	flairiso25970-1			0.8260869565217391	0.8333333333333334	0.007246376811594235
chr5:137753936	wtdmso	mtdmso	3	1	8	11	4.125	0.3167701863354037	chr5	137753936	flairiso25970-1			0.2727272727272727	0.08333333333333333	-0.1893939393939394
chr5:137753962	wtdmso	mtdmso	9	11	1	3	2.4545454545454546	0.6146245059288538	chr5	137753962	flairiso25970-1			0.9	0.7857142857142857	-0.11428571428571432
chr5:137753972	wtdmso	mtdmso	9	14	1	0	0.0	0.4166666666666667	chr5	137753972	flairiso25970-1			0.9	1.0	0.09999999999999998
chr5:138468660	wtdmso	mtdmso	2	1	10	9	1.8	1.0	chr5	138468660	ENST00000239938.5	ENSG00000120738.8	EGR1	0.16666666666666666	0.1	-0.06666666666666665
chr5:138469039	wtdmso	mtdmso	13	4	20	9	1.4625	0.7390117227117554	chr5	138469039	ENST00000239938.5	ENSG00000120738.8	EGR1	0.3939393939393939	0.3076923076923077	-0.08624708624708621
chr5:138469062	wtdmso	mtdmso	5	2	30	16	1.3333333333333333	1.0	chr5	138469062	ENST00000239938.5	ENSG00000120738.8	EGR1	0.14285714285714285	0.1111111111111111	-0.031746031746031744
chr5:138469148	wtdmso	mtdmso	4	8	29	11	0.1896551724137931	0.01939615665492	chr5	138469148	ENST00000239938.5	ENSG00000120738.8	EGR1	0.12121212121212122	0.42105263157894735	0.29984051036682613
chr5:138469211	wtdmso	mtdmso	11	4	22	13	1.625	0.5334723887018339	chr5	138469211	ENST00000239938.5	ENSG00000120738.8	EGR1	0.3333333333333333	0.23529411764705882	-0.0980392156862745
chr5:138555956	wtdmso	mtdmso	5	2	12	9	1.875	0.6683389074693423	chr5	138555956	ENST00000297185.9,flairiso25979-1	ENSG00000113013.15	HSPA9	0.29411764705882354	0.18181818181818182	-0.11229946524064172
chr5:138555979	wtdmso	mtdmso	1	2	15	8	0.2666666666666666	0.5384615384615384	chr5	138555979	ENST00000297185.9,flairiso25979-1	ENSG00000113013.15	HSPA9	0.0625	0.2	0.1375
chr5:138932650	wtdmso	mtdmso	11	2	14	11	4.321428571428571	0.1481988831167657	chr5	138932650	ENST00000302763.12,flairiso44409-1	ENSG00000044115.21	CTNNA1	0.44	0.15384615384615385	-0.28615384615384615
chr5:138933838	wtdmso	mtdmso	1	2	24	14	0.2916666666666667	0.5497185741088181	chr5	138933838	ENST00000302763.12,flairiso44409-1	ENSG00000044115.21	CTNNA1	0.04	0.125	0.08499999999999999
chr5:138934042	wtdmso	mtdmso	3	1	22	14	1.9090909090909087	1.0	chr5	138934042	ENST00000302763.12,flairiso44409-1	ENSG00000044115.21	CTNNA1	0.12	0.06666666666666667	-0.05333333333333333
chr5:138934207	wtdmso	mtdmso	3	5	9	12	0.8	1.0	chr5	138934207	ENST00000302763.12,flairiso44409-1	ENSG00000044115.21	CTNNA1	0.25	0.29411764705882354	0.04411764705882354
chr5:138934212	wtdmso	mtdmso	1	3	25	13	0.1733333333333333	0.1463414634146341	chr5	138934212	ENST00000302763.12,flairiso44409-1	ENSG00000044115.21	CTNNA1	0.038461538461538464	0.1875	0.14903846153846154
chr5:138934240	wtdmso	mtdmso	4	3	24	15	0.8333333333333334	1.0	chr5	138934240	ENST00000302763.12,flairiso44409-1	ENSG00000044115.21	CTNNA1	0.14285714285714285	0.16666666666666666	0.023809523809523808
chr5:138934475	wtdmso	mtdmso	2	3	13	13	0.6666666666666666	1.0	chr5	138934475	ENST00000302763.12,flairiso44409-1	ENSG00000044115.21	CTNNA1	0.13333333333333333	0.1875	0.05416666666666667
chr5:138934575	wtdmso	mtdmso	2	1	14	19	2.7142857142857144	0.5742296918767507	chr5	138934575	ENST00000302763.12,flairiso25982-1,flairiso44409-1	ENSG00000044115.21	CTNNA1	0.125	0.05	-0.075
chr5:139561657	wtdmso	mtdmso	3	5	14	36	1.542857142857143	0.6809736926848182	chr5	139561657	ENST00000398733.8	ENSG00000131508.16	UBE2D2	0.17647058823529413	0.12195121951219512	-0.05451936872309901
chr5:139600393	wtdmso	mtdmso	4	2	29	44	3.034482758620689	0.2293259003452208	chr5	139600393	ENST00000398733.8	ENSG00000131508.16	UBE2D2	0.12121212121212122	0.043478260869565216	-0.077733860342556
chr5:139614700	wtdmso	mtdmso	2	2	26	45	1.7307692307692308	0.6264593360483772	chr5	139614700	ENST00000398733.8	ENSG00000131508.16	UBE2D2	0.07142857142857142	0.0425531914893617	-0.028875379939209724
chr5:139626780	wtdmso	mtdmso	9	10	23	35	1.3695652173913044	0.5990760193488989	chr5	139626780	ENST00000398733.8	ENSG00000131508.16	UBE2D2	0.28125	0.2222222222222222	-0.05902777777777779
chr5:139626844	wtdmso	mtdmso	4	9	9	31	1.530864197530864	0.7118695773924751	chr5	139626844	ENST00000398733.8	ENSG00000131508.16	UBE2D2	0.3076923076923077	0.225	-0.0826923076923077
chr5:140332918	wtdmso	mtdmso	7	6	11	8	0.8484848484848485	1.0	chr5	140332918	ENST00000230990.7,flairiso26023-1	ENSG00000113070.8	HBEGF	0.3888888888888889	0.42857142857142855	0.03968253968253965
chr5:140333049	wtdmso	mtdmso	4	3	12	8	0.8888888888888888	1.0	chr5	140333049	ENST00000230990.7,flairiso26023-1	ENSG00000113070.8	HBEGF	0.25	0.2727272727272727	0.022727272727272707
chr5:140333074	wtdmso	mtdmso	4	3	14	10	0.9523809523809524	1.0	chr5	140333074	ENST00000230990.7,flairiso26023-1	ENSG00000113070.8	HBEGF	0.2222222222222222	0.23076923076923078	0.008547008547008572
chr5:140333124	wtdmso	mtdmso	2	3	16	8	0.3333333333333333	0.3386383731211317	chr5	140333124	ENST00000230990.7,flairiso26023-1	ENSG00000113070.8	HBEGF	0.1111111111111111	0.2727272727272727	0.1616161616161616
chr5:140333209	wtdmso	mtdmso	4	5	9	6	0.5333333333333333	0.6751749899044288	chr5	140333209	ENST00000230990.7,flairiso26023-1	ENSG00000113070.8	HBEGF	0.3076923076923077	0.45454545454545453	0.14685314685314682
chr5:140645534	wtdmso	mtdmso	13	12	9	21	2.5277777777777777	0.1090609343398226	chr5	140645534	ENST00000252102.8	ENSG00000131495.8	NDUFA2	0.5909090909090909	0.36363636363636365	-0.2272727272727273
chr5:140645647	wtdmso	mtdmso	3	3	22	33	1.5	0.6817400881168342	chr5	140645647	ENST00000252102.8	ENSG00000131495.8	NDUFA2	0.12	0.08333333333333333	-0.03666666666666667
chr5:140647359	wtdmso	mtdmso	4	5	22	32	1.1636363636363636	1.0	chr5	140647359	ENST00000252102.8	ENSG00000131495.8	NDUFA2	0.15384615384615385	0.13513513513513514	-0.018711018711018712
chr5:141515197	wtdmso	mtdmso	1	1	23	16	0.6956521739130435	1.0	chr5	141515197	ENST00000389054.8	ENSG00000131504.17	DIAPH1	0.041666666666666664	0.058823529411764705	0.01715686274509804
chr5:141515266	wtdmso	mtdmso	4	3	18	11	0.8148148148148148	1.0	chr5	141515266	ENST00000389054.8	ENSG00000131504.17	DIAPH1	0.18181818181818182	0.21428571428571427	0.03246753246753245
chr5:141515281	wtdmso	mtdmso	2	3	19	12	0.4210526315789473	0.6295677361853831	chr5	141515281	ENST00000389054.8	ENSG00000131504.17	DIAPH1	0.09523809523809523	0.2	0.10476190476190478
chr5:141515541	wtdmso	mtdmso	9	10	13	6	0.4153846153846154	0.3245440052423657	chr5	141515541	ENST00000389054.8	ENSG00000131504.17	DIAPH1	0.4090909090909091	0.625	0.21590909090909088
chr5:141515614	wtdmso	mtdmso	2	2	18	12	0.6666666666666666	1.0	chr5	141515614	ENST00000389054.8	ENSG00000131504.17	DIAPH1	0.1	0.14285714285714285	0.042857142857142844
chr5:141515626	wtdmso	mtdmso	2	2	19	10	0.5263157894736842	0.6099706744868034	chr5	141515626	ENST00000389054.8	ENSG00000131504.17	DIAPH1	0.09523809523809523	0.16666666666666666	0.07142857142857142
chr5:141515631	wtdmso	mtdmso	3	1	17	14	2.4705882352941178	0.6189839572192513	chr5	141515631	ENST00000389054.8	ENSG00000131504.17	DIAPH1	0.15	0.06666666666666667	-0.08333333333333333
chr5:141515694	wtdmso	mtdmso	3	2	18	13	1.0833333333333333	1.0	chr5	141515694	ENST00000389054.8	ENSG00000131504.17	DIAPH1	0.14285714285714285	0.13333333333333333	-0.009523809523809518
chr5:142132220	wtdmso	mtdmso	1	2	10	9	0.45	1.0	chr5	142132220	ENST00000253814.6	ENSG00000131507.11	NDFIP1	0.09090909090909091	0.18181818181818182	0.09090909090909091
chr5:142135769	wtdmso	mtdmso	1	1	10	9	0.9	1.0	chr5	142135769	ENST00000253814.6	ENSG00000131507.11	NDFIP1	0.09090909090909091	0.1	0.009090909090909094
chr5:142137748	wtdmso	mtdmso	1	2	12	11	0.4583333333333333	1.0	chr5	142137748	ENST00000253814.6	ENSG00000131507.11	NDFIP1	0.07692307692307693	0.15384615384615385	0.07692307692307693
chr5:142144650	wtdmso	mtdmso	1	1	20	12	0.6	1.0	chr5	142144650	ENST00000253814.6	ENSG00000131507.11	NDFIP1	0.047619047619047616	0.07692307692307693	0.02930402930402931
chr5:142152174	wtdmso	mtdmso	5	1	22	11	2.5	0.6449789019448462	chr5	142152174	ENST00000253814.6,flairiso26069-1	ENSG00000131507.11	NDFIP1	0.18518518518518517	0.08333333333333333	-0.10185185185185185
chr5:142152243	wtdmso	mtdmso	6	3	19	10	1.0526315789473684	1.0	chr5	142152243	ENST00000253814.6,flairiso26069-1	ENSG00000131507.11	NDFIP1	0.24	0.23076923076923078	-0.009230769230769209
chr5:142152601	wtdmso	mtdmso	8	7	26	7	0.3076923076923077	0.094029931905758	chr5	142152601	ENST00000253814.6,flairiso26069-1	ENSG00000131507.11	NDFIP1	0.23529411764705882	0.5	0.2647058823529412
chr5:150444237	wtdmso	mtdmso	8	6	17	46	3.607843137254902	0.0547198782076795	chr5	150444237	ENST00000401695.8,ENST00000407193.7	ENSG00000164587.13	RPS14	0.32	0.11538461538461539	-0.20461538461538462
chr5:150444284	wtdmso	mtdmso	59	80	368	492	0.9860054347826088	1.0	chr5	150444284	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26103-1,flairiso26108-1,flairiso26110-1,flairiso26115-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.13817330210772832	0.13986013986013987	0.0016868377524115463
chr5:150444328	wtdmso	mtdmso	9	14	402	547	0.8747334754797441	0.8331874674633386	chr5	150444328	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26103-1,flairiso26108-1,flairiso26110-1,flairiso26115-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.021897810218978103	0.024955436720142603	0.0030576265011644996
chr5:150445669	wtdmso	mtdmso	1	1	367	496	1.3514986376021798	1.0	chr5	150445669	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26108-1,flairiso26110-1,flairiso26115-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.002717391304347826	0.002012072434607646	-0.00070531886974018
chr5:150445677	wtdmso	mtdmso	1	8	328	448	0.1707317073170731	0.0876141834857307	chr5	150445677	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26108-1,flairiso26115-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.00303951367781155	0.017543859649122806	0.014504345971311255
chr5:150445683	wtdmso	mtdmso	77	115	324	441	0.9113526570048308	0.6236835698492242	chr5	150445683	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26108-1,flairiso26115-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.19201995012468828	0.2068345323741007	0.014814582249412428
chr5:150446824	wtdmso	mtdmso	9	9	405	566	1.3975308641975308	0.4813376731345444	chr5	150446824	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26103-1,flairiso26108-1,flairiso26110-1,flairiso26115-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.021739130434782608	0.01565217391304348	-0.006086956521739129
chr5:150446943	wtdmso	mtdmso	58	57	326	471	1.4701323861801745	0.0554903790188653	chr5	150446943	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26103-1,flairiso26108-1,flairiso26110-1,flairiso26115-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.15104166666666666	0.10795454545454546	-0.0430871212121212
chr5:150446958	wtdmso	mtdmso	1	1	409	561	1.371638141809291	1.0	chr5	150446958	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26103-1,flairiso26108-1,flairiso26110-1,flairiso26115-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.0024390243902439024	0.0017793594306049821	-0.0006596649596389203
chr5:150447617	wtdmso	mtdmso	6	6	396	560	1.414141414141414	0.5680521631336852	chr5	150447617	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26103-1,flairiso26108-1,flairiso26110-1,flairiso26115-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.014925373134328358	0.01060070671378092	-0.0043246664205474385
chr5:150447679	wtdmso	mtdmso	22	37	331	465	0.835306605699355	0.5845220178233136	chr5	150447679	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26100-1,flairiso26101-1,flairiso26103-1,flairiso26108-1,flairiso26110-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.06232294617563739	0.07370517928286853	0.01138223310723114
chr5:150447697	wtdmso	mtdmso	37	40	352	516	1.355965909090909	0.2270967161842676	chr5	150447697	ENST00000312037.6,ENST00000401695.8,ENST00000407193.7,flairiso26091-1,flairiso26092-1,flairiso26093-1,flairiso26094-1,flairiso26095-1,flairiso26099-1,flairiso26100-1,flairiso26101-1,flairiso26103-1,flairiso26108-1,flairiso26110-1,flairiso26116-1,flairiso44414-1	ENSG00000164587.13	RPS14	0.09511568123393316	0.07194244604316546	-0.023173235190767694
chr5:151028171	wtdmso	mtdmso	2	4	8	10	0.625	1.0	chr5	151028171	ENST00000388825.9,ENST00000622181.4	ENSG00000211445.12	GPX3	0.2	0.2857142857142857	0.08571428571428569
chr5:151028449	wtdmso	mtdmso	2	4	9	12	0.6666666666666666	1.0	chr5	151028449	ENST00000388825.9,ENST00000622181.4	ENSG00000211445.12	GPX3	0.18181818181818182	0.25	0.06818181818181818
chr5:151028547	wtdmso	mtdmso	2	2	9	15	1.6666666666666667	1.0	chr5	151028547	ENST00000388825.9,ENST00000622181.4	ENSG00000211445.12	GPX3	0.18181818181818182	0.11764705882352941	-0.06417112299465241
chr5:151028606	wtdmso	mtdmso	1	5	9	12	0.2666666666666666	0.3625215364345799	chr5	151028606	ENST00000388825.9,ENST00000622181.4	ENSG00000211445.12	GPX3	0.1	0.29411764705882354	0.19411764705882353
chr5:151029970	wtdmso	mtdmso	13	16	9	13	1.1736111111111112	1.0	chr5	151029970	ENST00000315050.11,ENST00000389378.6,ENST00000518977.5-0,ENST00000521591.5-0	ENSG00000145901.15	TNIP1	0.5909090909090909	0.5517241379310345	-0.039184952978056464
chr5:151030054	wtdmso	mtdmso	7	6	54	35	0.7561728395061729	0.7640495415184075	chr5	151030054	ENST00000315050.11,ENST00000389378.6,ENST00000518977.5-0,ENST00000521591.5-0,flairiso26129-1	ENSG00000145901.15	TNIP1	0.11475409836065574	0.14634146341463414	0.0315873650539784
chr5:151030061	wtdmso	mtdmso	2	1	53	41	1.5471698113207548	1.0	chr5	151030061	ENST00000315050.11,ENST00000389378.6,ENST00000518977.5-0,ENST00000521591.5-0,flairiso26129-1	ENSG00000145901.15	TNIP1	0.03636363636363636	0.023809523809523808	-0.012554112554112554
chr5:151030211	wtdmso	mtdmso	7	2	47	31	2.3085106382978724	0.4729692591724633	chr5	151030211	ENST00000315050.11,ENST00000389378.6,ENST00000518977.5-0,ENST00000521591.5-0,flairiso26129-1	ENSG00000145901.15	TNIP1	0.12962962962962962	0.06060606060606061	-0.06902356902356901
