inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	W1C2.S25_wtcsc_b1	W1C3.S33_wtcsc_b1	W2C2.S23_wtcsc_b1	lr	padj	dpsi
inclusion	N	cassette	ZSWIM7	chr17:15986800-15986892	-	0.24042653469197	0.24042653469197	0.24042653469197	0.24042653469197	0.326253676322112	0.326253676322112	0.326253676322112	2.48342686970454	1	8.582714163014202
inclusion	N	cassette	ZUP1	chr6:116666634-116666912	-	0.794238953225252	0.794238953225252	0.794238953225252	0.794238953225252	0.834571620187104	0.834571620187104	0.834571620187104	0.181163093996645	1	4.033266696185194
inclusion	N	coord_cassette	AFAP1L2	chr10:114331803-114331897	-	0.945069001816793	0.945069001816793	0.945069001816793	0.945069001816793	0.876218080788798	0.876218080788798	0.876218080788798	1.1813077061588	1	-6.88509210279949
inclusion	N	coord_cassette	AFMID	chr17:78205603-78205738	+	0.41824668900806	0.41824668900806	0.41824668900806	0.41824668900806	0.497606831137822	0.497606831137822	0.497606831137822	0.426036315533338	1	7.936014212976197
inclusion	N	coord_cassette	AMBRA1	chr11:46508191-46508370	-	0.74718520458297	0.74718520458297	0.74718520458297	0.74718520458297	0.55652277105121	0.55652277105121	0.55652277105121	3.35906054088116	1	-19.066243353176
inclusion	N	coord_cassette	APLP2	chr11:130135563-130135715	+	0.917014116473705	0.917014116473705	0.917014116473705	0.917014116473705	0.926791352656492	0.926791352656492	0.926791352656492	0.146143415181541	1	0.9777236182787021
inclusion	N	coord_cassette	ARFGEF2	chr20:48941199-48941229	+	0.619980359888066	0.619980359888066	0.619980359888066	0.619980359888066	0.869141029993852	0.869141029993852	0.869141029993852	8.08205255669611	1	24.916067010578608
inclusion	N	coord_cassette	ARMH3	chr10:101956597-101956723	-	0.870399381498638	0.870399381498638	0.870399381498638	0.870399381498638	0.784181747969869	0.784181747969869	0.784181747969869	2.22864173474341	1	-8.621763352876911
inclusion	N	coord_cassette	C12orf49	chr12:116720296-116720447	-	0.919100038265412	0.919100038265412	0.919100038265412	0.919100038265412	0.960627076592027	0.960627076592027	0.960627076592027	1.31480820857314	1	4.152703832661501
inclusion	N	coord_cassette	CA12	chr15:63327149-63327233	-	0.754917653124605	0.754917653124605	0.754917653124605	0.754917653124605	0.841679470218209	0.841679470218209	0.841679470218209	1.18182459266404	1	8.676181709360392
inclusion	N	coord_cassette	CAMLG	chr5:134741063-134741523	+	0.923276992020139	0.923276992020139	0.923276992020139	0.923276992020139	0.916825307869178	0.916825307869178	0.916825307869178	0.0936442503916624	1	-0.6451684150960943
inclusion	N	coord_cassette	CDK7	chr5:69252418-69252451	+	0.898584112709195	0.898584112709195	0.898584112709195	0.898584112709195	0.840730172427853	0.840730172427853	0.840730172427853	2.38862124428397	1	-5.785394028134206
inclusion	N	coord_cassette	COP1	chr1:176163815-176163891	-	0.905307452610193	0.905307452610193	0.905307452610193	0.905307452610193	0.885811130103269	0.885811130103269	0.885811130103269	0.122541447424737	1	-1.9496322506923889
inclusion	N	coord_cassette	CRTC1	chr19:18771442-18771546	+	0.846666977518339	0.846666977518339	0.846666977518339	0.846666977518339	0.852559838419423	0.852559838419423	0.852559838419423	0.00515170854373537	1	0.589286090108402
inclusion	N	coord_cassette	DERL1	chr8:123019195-123019245	-	0.986418044960794	0.986418044960794	0.986418044960794	0.986418044960794	0.971772372755051	0.971772372755051	0.971772372755051	0.41882964338356	1	-1.4645672205742954
inclusion	N	coord_cassette	DGUOK	chr2:73950585-73950732	+	0.389040047358048	0.389040047358048	0.389040047358048	0.389040047358048	0.318484793473831	0.318484793473831	0.318484793473831	1.55661070711812	1	-7.055525388421696
inclusion	N	coord_cassette	EEF1AKMT1	chr13:20731841-20732121	-	0.720621860696456	0.720621860696456	0.720621860696456	0.720621860696456	0.913305368290746	0.913305368290746	0.913305368290746	5.64541957729307	1	19.268350759429012
inclusion	N	coord_cassette	ELMO3	chr16:67202627-67202790	+	0.979914377723528	0.979914377723528	0.979914377723528	0.979914377723528	0.974195711724151	0.974195711724151	0.974195711724151	0.127966335753626	1	-0.5718665999376924
inclusion	N	coord_cassette	GNPDA2	chr4:44717113-44717295	-	0.93823816605241	0.93823816605241	0.93823816605241	0.93823816605241	0.809411195019301	0.809411195019301	0.809411195019301	2.46246780559466	1	-12.882697103310889
inclusion	N	coord_cassette	GOLGA4	chr3:37286014-37286061	+	0.865497183638577	0.865497183638577	0.865497183638577	0.865497183638577	0.786697178922534	0.786697178922534	0.786697178922534	1.57705894730202	1	-7.880000471604291
inclusion	N	coord_cassette	HERC5	chr4:88486115-88486228	+	0.85210538668596	0.85210538668596	0.85210538668596	0.85210538668596	0.836553990834444	0.836553990834444	0.836553990834444	0.0269884846069885	1	-1.5551395851515935
inclusion	N	coord_cassette	IFT140	chr16:1568217-1568334	-	0.940417762816808	0.940417762816808	0.940417762816808	0.940417762816808	0.847704787839486	0.847704787839486	0.847704787839486	2.27037857819255	1	-9.271297497732192
inclusion	N	coord_cassette	MSI2	chr17:57257466-57257547	+	0.947857854089336	0.947857854089336	0.947857854089336	0.947857854089336	0.960488818532266	0.960488818532266	0.960488818532266	0.187595429443263	1	1.2630964442930122
inclusion	N	coord_cassette	MTR	chr1:236873773-236873840	+	0.872202080515812	0.872202080515812	0.872202080515812	0.872202080515812	0.891870781748309	0.891870781748309	0.891870781748309	0.141793426673757	1	1.9668701232496915
inclusion	N	coord_cassette	NBPF12	chr1:146989574-146989746	+	0.752845834805401	0.752845834805401	0.752845834805401	0.752845834805401	0.693169937208717	0.693169937208717	0.693169937208717	0.181760551196589	1	-5.967589759668414
inclusion	N	coord_cassette	NBPF8	chr1:120463676-120463727	+	0.920521858486797	0.920521858486797	0.920521858486797	0.920521858486797	0.919007519101386	0.919007519101386	0.919007519101386	0.000869969418772598	1	-0.15143393854110343
inclusion	N	coord_cassette	NFIB	chr9:14102422-14102510	-	0.105628481666623	0.105628481666623	0.105628481666623	0.105628481666623	0.127226521715849	0.127226521715849	0.127226521715849	0.336445985974478	1	2.1598040049225986
inclusion	N	coord_cassette	NPRL3	chr16:123507-123545	-	0.186707326713379	0.186707326713379	0.186707326713379	0.186707326713379	0.156261932395553	0.156261932395553	0.156261932395553	0.190202270817508	1	-3.044539431782601
inclusion	N	coord_cassette	PDCD11	chr10:103438015-103438071	+	0.98677737072382	0.98677737072382	0.98677737072382	0.98677737072382	0.952258983886397	0.952258983886397	0.952258983886397	4.36574642347477	1	-3.4518386837423094
inclusion	N	coord_cassette	PDPR	chr16:70130423-70130544	+	0.875280841641551	0.875280841641551	0.875280841641551	0.875280841641551	0.891223880743978	0.891223880743978	0.891223880743978	0.0552629773344506	1	1.5943039102427008
inclusion	N	coord_cassette	PEX7	chr6:136845615-136845692	+	0.957438831639016	0.957438831639016	0.957438831639016	0.957438831639016	0.925659115573769	0.925659115573769	0.925659115573769	0.558860131101483	1	-3.177971606524693
inclusion	N	coord_cassette	POLB	chr8:42350007-42350065	+	0.905257774505107	0.905257774505107	0.905257774505107	0.905257774505107	0.975767400315662	0.975767400315662	0.975767400315662	4.0771864763542	1	7.050962581055501
inclusion	N	coord_cassette	PPP2R2D	chr10:131934458-131934555	+	0.491738541720222	0.491738541720222	0.491738541720222	0.491738541720222	0.676121143148374	0.676121143148374	0.676121143148374	4.23964294610164	1	18.438260142815196
inclusion	N	coord_cassette	PPP6C	chr9:125158241-125158382	-	0.936603921731528	0.936603921731528	0.936603921731528	0.936603921731528	0.895344203175176	0.895344203175176	0.895344203175176	2.70045714994285	1	-4.1259718556352
inclusion	N	coord_cassette	PRKDC	chr8:47897161-47897294	-	0.898178996062071	0.898178996062071	0.898178996062071	0.898178996062071	0.78149510983279	0.78149510983279	0.78149510983279	3.34849716603549	1	-11.668388622928092
inclusion	N	coord_cassette	PTGES3	chr12:56666204-56666266	-	0.977681381733299	0.977681381733299	0.977681381733299	0.977681381733299	0.976963938489013	0.976963938489013	0.976963938489013	0.00573525949585019	1	-0.07174432442860734
inclusion	N	coord_cassette	PTPRA	chr20:3021309-3021428	+	0.965540986471363	0.965540986471363	0.965540986471363	0.965540986471363	0.943936571289315	0.943936571289315	0.943936571289315	1.78344384856246	1	-2.160441518204806
inclusion	N	coord_cassette	RABGEF1	chr7:66783675-66783841	+	0.989158099669158	0.989158099669158	0.989158099669158	0.989158099669158	0.971110480842085	0.971110480842085	0.971110480842085	0.767835911641214	1	-1.8047618827073109
inclusion	N	coord_cassette	RAC1	chr7:6391924-6392041	+	0.980219243706691	0.980219243706691	0.980219243706691	0.980219243706691	0.911988028054676	0.911988028054676	0.911988028054676	4.64538192375858	1	-6.82312156520149
inclusion	N	coord_cassette	RRP36	chr6:43024985-43025132	+	0.96878574376387	0.96878574376387	0.96878574376387	0.96878574376387	0.975437564029391	0.975437564029391	0.975437564029391	0.127876287017898	1	0.6651820265520882
inclusion	N	coord_cassette	SEMA4F	chr2:74657853-74657951	+	0.736848753939278	0.736848753939278	0.736848753939278	0.736848753939278	0.572504604594882	0.572504604594882	0.572504604594882	1.58476700463501	1	-16.4344149344396
inclusion	N	coord_cassette	SLC25A33	chr1:9570258-9570358	+	0.805244057385285	0.805244057385285	0.805244057385285	0.805244057385285	0.885668902945641	0.885668902945641	0.885668902945641	0.476159458894017	1	8.042484556035603
inclusion	N	coord_cassette	SLC35F2	chr11:107804718-107804770	-	0.99513456520712	0.99513456520712	0.99513456520712	0.99513456520712	0.975343168878851	0.975343168878851	0.975343168878851	2.84178285996859	1	-1.9791396328269002
inclusion	N	coord_cassette	SMAP2	chr1:40408653-40408738	+	0.900064563475078	0.900064563475078	0.900064563475078	0.900064563475078	0.959139777756584	0.959139777756584	0.959139777756584	2.6066149531357	1	5.907521428150588
inclusion	N	coord_cassette	SNHG29	chr17:16460893-16461245	+	0.296229605068164	0.296229605068164	0.296229605068164	0.296229605068164	0.318864269443583	0.318864269443583	0.318864269443583	0.122410927035162	1	2.2634664375419007
inclusion	N	coord_cassette	TACC2	chr10:122132609-122132734	+	0.397220436008568	0.397220436008568	0.397220436008568	0.397220436008568	0.289243443366223	0.289243443366223	0.289243443366223	0.712180374154855	1	-10.797699264234502
inclusion	N	coord_cassette	TAX1BP1	chr7:27816349-27816394	+	0.922053139398996	0.922053139398996	0.922053139398996	0.922053139398996	0.950300327807655	0.950300327807655	0.950300327807655	0.913039260787627	1	2.8247188408659127
inclusion	N	coord_cassette	TBCD	chr17:82907761-82907821	+	0.937057719746057	0.937057719746057	0.937057719746057	0.937057719746057	0.9639603853686	0.9639603853686	0.9639603853686	1.08125679182467	1	2.690266562254294
inclusion	N	coord_cassette	TIMMDC1	chr3:119503532-119503620	+	0.938009032137358	0.938009032137358	0.938009032137358	0.938009032137358	0.973596678364283	0.973596678364283	0.973596678364283	1.53658836146496	1	3.5587646226925074
inclusion	N	coord_cassette	TOM1L1	chr17:54949551-54949623	+	0.975675593271747	0.975675593271747	0.975675593271747	0.975675593271747	0.971802075877532	0.971802075877532	0.971802075877532	0.0518011618878518	1	-0.38735173942150425
inclusion	N	coord_cassette	UBE2B	chr5:134376669-134376694	+	0.967451600532652	0.967451600532652	0.967451600532652	0.967451600532652	0.902198748358945	0.902198748358945	0.902198748358945	1.95418791519842	1	-6.525285217370694
inclusion	N	coord_cassette	UBR1	chr15:42983897-42983993	-	0.919068579029472	0.919068579029472	0.919068579029472	0.919068579029472	0.76500142927792	0.76500142927792	0.76500142927792	3.50024896325766	1	-15.40671497515521
inclusion	N	intron_retention	ABCA7	chr19:1038852-1087133	+	0.965432770351723	0.965432770351723	0.965432770351723	0.965432770351723	0.974506017120386	0.974506017120386	0.974506017120386	0.167409145851707	1	0.9073246768662955
inclusion	N	intron_retention	ABI2	chr2:203427270-203427495	+	0.859708584961779	0.859708584961779	0.859708584961779	0.859708584961779	0.854757814737315	0.854757814737315	0.854757814737315	0.0104686299573586	1	-0.4950770224464094
inclusion	N	intron_retention	AC004816.1	chr14:70809908-70810080	+	0.661348833017998	0.661348833017998	0.661348833017998	0.661348833017998	0.654963892404421	0.654963892404421	0.654963892404421	0.015295948905532	1	-0.6384940613576902
inclusion	N	intron_retention	AC004943.2	chr16:72787351-72787662	+	0.751374446386264	0.751374446386264	0.751374446386264	0.751374446386264	0.862184975769769	0.862184975769769	0.862184975769769	2.2128474774297	1	11.081052938350496
inclusion	N	intron_retention	AC005262.2	chr19:3119033-3119253	-	0.160639054360668	0.160639054360668	0.160639054360668	0.160639054360668	0.159174437614656	0.159174437614656	0.159174437614656	0.000360931183195135	1	-0.14646167460120196
inclusion	N	intron_retention	AC006441.3	chr17:38921104-38921210	-	0.982302873972076	0.982302873972076	0.982302873972076	0.982302873972076	0.976605273285876	0.976605273285876	0.976605273285876	0.506547879027494	1	-0.5697600686199991
inclusion	N	intron_retention	AC009126.1	chr5:96918502-96918652	-	0.835786400349536	0.835786400349536	0.835786400349536	0.835786400349536	0.884334079421338	0.884334079421338	0.884334079421338	0.836443710194089	1	4.854767907180204
inclusion	N	intron_retention	AC009133.1	chr16:29807174-29810193	-	0.972484182799921	0.972484182799921	0.972484182799921	0.972484182799921	0.966754977590708	0.966754977590708	0.966754977590708	0.124318055111871	1	-0.5729205209212864
inclusion	N	intron_retention	AC011603.3	chr12:49128666-49185717	+	0.454775705407064	0.454775705407064	0.454775705407064	0.454775705407064	0.415358836581942	0.415358836581942	0.415358836581942	1.18822690246452	1	-3.941686882512201
inclusion	N	intron_retention	AC011611.3	chr12:76030739-76030774	+	0.995518611824782	0.995518611824782	0.995518611824782	0.995518611824782	0.961551813459571	0.961551813459571	0.961551813459571	10.4057676130033	1	-3.3966798365210877
inclusion	N	intron_retention	AC015853.3	chr17:517615-528693	+	0.743767102282824	0.743767102282824	0.743767102282824	0.743767102282824	0.88857138329458	0.88857138329458	0.88857138329458	1.81953690688653	1	14.48042810117559
inclusion	N	intron_retention	AC016722.2	chr2:46903093-46904960	+	0.983634815126738	0.983634815126738	0.983634815126738	0.983634815126738	0.952143578606795	0.952143578606795	0.952143578606795	1.9152977383801	1	-3.1491236519943016
inclusion	N	intron_retention	AC016739.1	chr2:176200987-176201040	.	0.984856350693141	0.984856350693141	0.984856350693141	0.984856350693141	0.984976752749921	0.984976752749921	0.984976752749921	0.000154352135723457	1	0.012040205678005123
inclusion	N	intron_retention	AC016876.2	chr17:7582532-7582875	-	0.347805190489289	0.347805190489289	0.347805190489289	0.347805190489289	0.357227129852682	0.357227129852682	0.357227129852682	0.00753374123723916	1	0.9421939363393008
inclusion	N	intron_retention	AC022167.2	chr16:8849994-8855033	+	0.647921655784653	0.647921655784653	0.647921655784653	0.647921655784653	0.601830050118975	0.601830050118975	0.601830050118975	0.0865490033828564	1	-4.609160566567809
inclusion	N	intron_retention	AC022167.2	chr16:8855218-8858296	+	0.933453902082078	0.933453902082078	0.933453902082078	0.933453902082078	0.940531492317669	0.940531492317669	0.940531492317669	0.0318067110138145	1	0.7077590235590918
inclusion	N	intron_retention	AC022400.8	chr10:73743212-73744216	-	0.25445861991866	0.25445861991866	0.25445861991866	0.25445861991866	0.232186570809596	0.232186570809596	0.232186570809596	0.0369219998289054	1	-2.2272049109063943
inclusion	N	intron_retention	AC026273.1	chr2:94197759-94199185	-	0.868056676329227	0.868056676329227	0.868056676329227	0.868056676329227	0.787189762452712	0.787189762452712	0.787189762452712	1.29767994767872	1	-8.086691387651513
inclusion	N	intron_retention	AC026333.3	chr12:122701703-122715163	+	0.938434369831628	0.938434369831628	0.938434369831628	0.938434369831628	0.929769295177752	0.929769295177752	0.929769295177752	0.033469012912974	1	-0.866507465387599
inclusion	N	intron_retention	AC044860.1	chr15:85205475-85207467	-	0.553021885013565	0.553021885013565	0.553021885013565	0.553021885013565	0.481131435553561	0.481131435553561	0.481131435553561	0.362020872985283	1	-7.189044946000394
inclusion	N	intron_retention	AC067852.1	chr17:42546720-42552889	+	0.961967575460041	0.961967575460041	0.961967575460041	0.961967575460041	0.928991012984624	0.928991012984624	0.928991012984624	0.87705107627653	1	-3.2976562475416813
inclusion	N	intron_retention	AC079313.2	chr12:54395484-54397633	+	0.535768357373831	0.535768357373831	0.535768357373831	0.535768357373831	0.509932496947071	0.509932496947071	0.509932496947071	0.547376581474964	1	-2.5835860426760036
inclusion	N	intron_retention	AC092115.4	chr16:69727176-69742126	+	0.963356615099362	0.963356615099362	0.963356615099362	0.963356615099362	0.972618838588485	0.972618838588485	0.972618838588485	0.187598353761132	1	0.9262223489122903
inclusion	N	intron_retention	AC093484.3	chr17:16382112-16382339	-	0.907096929807666	0.907096929807666	0.907096929807666	0.907096929807666	0.91252840648365	0.91252840648365	0.91252840648365	0.164913950196933	1	0.5431476675983902
inclusion	N	intron_retention	AC099850.3	chr17:59204958-59206295	+	0.481249681397359	0.481249681397359	0.481249681397359	0.481249681397359	0.449812124932257	0.449812124932257	0.449812124932257	0.130068459183462	1	-3.1437556465102006
inclusion	N	intron_retention	AC100810.1	chr8:1761825-1762778	-	0.922767015061773	0.922767015061773	0.922767015061773	0.922767015061773	0.972189873629241	0.972189873629241	0.972189873629241	1.96428635796565	1	4.942285856746793
inclusion	N	intron_retention	AC120114.4	chr16:29819903-29830514	+	0.812448890831888	0.812448890831888	0.812448890831888	0.812448890831888	0.851664694681887	0.851664694681887	0.851664694681887	0.850654921036039	1	3.921580384999899
inclusion	N	intron_retention	AC125807.2	chr12:3043406-3043447	.	0.410577909727825	0.410577909727825	0.410577909727825	0.410577909727825	0.607959178424821	0.607959178424821	0.607959178424821	1.82561558003692	1	19.7381268696996
inclusion	N	intron_retention	AC135983.3	chr15:32518446-32522447	-	0.207524241583463	0.207524241583463	0.207524241583463	0.207524241583463	0.214252767677535	0.214252767677535	0.214252767677535	0.00424669720860038	1	0.6728526094072009
inclusion	N	intron_retention	AC138150.2	chr17:45169280-45169539	-	0.924013578184275	0.924013578184275	0.924013578184275	0.924013578184275	0.957937593578352	0.957937593578352	0.957937593578352	0.586184597124657	1	3.3924015394077003
inclusion	N	intron_retention	AC138150.2	chr17:45169877-45170186	-	0.871617201345881	0.871617201345881	0.871617201345881	0.871617201345881	0.813409479335825	0.813409479335825	0.813409479335825	0.618475765361268	1	-5.82077220100561
inclusion	N	intron_retention	AC241952.2	chr1:120449339-120812031	-	0.535162969104761	0.535162969104761	0.535162969104761	0.535162969104761	0.443453513929357	0.443453513929357	0.443453513929357	0.359055055515284	1	-9.170945517540403
inclusion	N	intron_retention	AC245060.7	chr22:22307246-22309735	+	0.770038043753534	0.770038043753534	0.770038043753534	0.770038043753534	0.93722992761183	0.93722992761183	0.93722992761183	5.50854711133888	1	16.719188385829597
inclusion	N	intron_retention	ACBD4	chr17:45135592-45135837	.	0.710087101241064	0.710087101241064	0.710087101241064	0.710087101241064	0.684982471510592	0.684982471510592	0.684982471510592	0.0429964735024555	1	-2.510462973047197
inclusion	N	intron_retention	ACSS2	chr20:34921993-34923322	+	0.0552326414893274	0.0552326414893274	0.0552326414893274	0.0552326414893274	0.0408802110452257	0.0408802110452257	0.0408802110452257	0.262052740402851	1	-1.4352430444101705
inclusion	N	intron_retention	ACTB	chr7:5527636-5597667	.	0.89516551959239	0.89516551959239	0.89516551959239	0.89516551959239	0.956508770251896	0.956508770251896	0.956508770251896	0.567376531718764	1	6.1343250659506054
inclusion	N	intron_retention	ACTG1	chr17:81512119-81512231	-	0.905103217847721	0.905103217847721	0.905103217847721	0.905103217847721	0.911258847768494	0.911258847768494	0.911258847768494	0.00473622539720964	1	0.6155629920773009
inclusion	N	intron_retention	ACTN1	chr14:68885600-68890138	-	0.380274658201355	0.380274658201355	0.380274658201355	0.380274658201355	0.128318875903687	0.128318875903687	0.128318875903687	4.80676977288618	1	-25.195578229766795
inclusion	N	intron_retention	ADAR	chr1:154601819-154601965	-	0.983367164359767	0.983367164359767	0.983367164359767	0.983367164359767	0.981672814692546	0.981672814692546	0.981672814692546	0.0191703412892821	1	-0.16943496672210756
inclusion	N	intron_retention	ADTRP	chr6:11713179-11713815	-	0.942977269795999	0.942977269795999	0.942977269795999	0.942977269795999	0.912463548865716	0.912463548865716	0.912463548865716	0.331941281430773	1	-3.0513720930283057
inclusion	N	intron_retention	AGO4	chr1:35854823-35855701	+	0.557513050954074	0.557513050954074	0.557513050954074	0.557513050954074	0.53512614971754	0.53512614971754	0.53512614971754	0.0508250225596498	1	-2.2386901236533987
inclusion	N	intron_retention	AGPAT1	chr6:32168598-32169283	-	0.975955122161364	0.975955122161364	0.975955122161364	0.975955122161364	0.983264288937627	0.983264288937627	0.983264288937627	0.484390963283658	1	0.730916677626297
inclusion	N	intron_retention	AGRN	chr1:1054552-1055376	+	0.958655734552514	0.958655734552514	0.958655734552514	0.958655734552514	0.935625651824385	0.935625651824385	0.935625651824385	2.11013540405111	1	-2.303008272812903
inclusion	N	intron_retention	AGTPBP1	chr9:85633038-85633136	-	0.866524978714967	0.866524978714967	0.866524978714967	0.866524978714967	0.925471816272181	0.925471816272181	0.925471816272181	0.6430655777732	1	5.894683755721388
inclusion	N	intron_retention	AHNAK	chr11:62521001-62521606	-	0.959828313519024	0.959828313519024	0.959828313519024	0.959828313519024	0.910247205566617	0.910247205566617	0.910247205566617	0.870143111387733	1	-4.958110795240714
inclusion	N	intron_retention	AIG1	chr6:143334096-143339638	+	0.422425204594204	0.422425204594204	0.422425204594204	0.422425204594204	0.397521346110796	0.397521346110796	0.397521346110796	0.0284934239497261	1	-2.4903858483408072
inclusion	N	intron_retention	AIMP2	chr7:6009379-6015145	+	0.830890056529806	0.830890056529806	0.830890056529806	0.830890056529806	0.808966385262548	0.808966385262548	0.808966385262548	0.253404908700759	1	-2.1923671267257987
inclusion	N	intron_retention	AJM1	chr9:136848284-136849110	+	0.234472553653385	0.234472553653385	0.234472553653385	0.234472553653385	0.272100835024251	0.272100835024251	0.272100835024251	0.496795398491486	1	3.7628281370865935
inclusion	N	intron_retention	AKT2	chr19:40233748-40233875	-	0.92247074833515	0.92247074833515	0.92247074833515	0.92247074833515	0.931112176079843	0.931112176079843	0.931112176079843	0.0857366533509776	1	0.8641427744693004
inclusion	N	intron_retention	AL020996.2	chr1:25817234-25822540	.	0.943317174382443	0.943317174382443	0.943317174382443	0.943317174382443	0.978269260097754	0.978269260097754	0.978269260097754	0.699295231265751	1	3.4952085715310943
inclusion	N	intron_retention	AL035458.2	chr20:34280651-34281026	-	0.885899701825567	0.885899701825567	0.885899701825567	0.885899701825567	0.888117532140327	0.888117532140327	0.888117532140327	0.0191379583848175	1	0.22178303147599365
inclusion	N	intron_retention	AL049629.2	chr11:33702738-33709901	-	0.975883426025271	0.975883426025271	0.975883426025271	0.975883426025271	0.947268802746318	0.947268802746318	0.947268802746318	0.441739909620082	1	-2.8614623278953104
inclusion	N	intron_retention	AL096870.10	chr14:24271311-24292197	+	0.626794105248781	0.626794105248781	0.626794105248781	0.626794105248781	0.723262819100646	0.723262819100646	0.723262819100646	0.605874668542356	1	9.646871385186508
inclusion	N	intron_retention	AL096870.2	chr14:24211830-24213993	-	0.723982350045342	0.723982350045342	0.723982350045342	0.723982350045342	0.75869577611583	0.75869577611583	0.75869577611583	0.0658365864554185	1	3.471342607048797
inclusion	N	intron_retention	AL139317.3	chr14:52775947-52776075	+	0.791771222626743	0.791771222626743	0.791771222626743	0.791771222626743	0.96397540124109	0.96397540124109	0.96397540124109	9.81490850487148	1	17.220417861434697
inclusion	N	intron_retention	AL159978.1	chr13:26686743-26686765	-	0.400917285447559	0.400917285447559	0.400917285447559	0.400917285447559	0.307927360923091	0.307927360923091	0.307927360923091	0.608916774527074	1	-9.298992452446804
inclusion	N	intron_retention	AL162231.2	chr9:34681218-34682179	+	0.823963792740426	0.823963792740426	0.823963792740426	0.823963792740426	0.858776371032302	0.858776371032302	0.858776371032302	0.409323606752196	1	3.481257829187598
inclusion	N	intron_retention	AL162258.1	chr1:153626534-153632033	-	0.574642089516019	0.574642089516019	0.574642089516019	0.574642089516019	0.407981810188651	0.407981810188651	0.407981810188651	1.45067785473879	1	-16.666027932736803
inclusion	N	intron_retention	AL162258.2	chr1:153632064-153632164	-	0.639038934670001	0.639038934670001	0.639038934670001	0.639038934670001	0.627379903948849	0.627379903948849	0.627379903948849	0.0125785748206226	1	-1.1659030721151922
inclusion	N	intron_retention	AL354953.1	chr1:183258136-183258798	+	0.967361243624435	0.967361243624435	0.967361243624435	0.967361243624435	0.944515768458151	0.944515768458151	0.944515768458151	1.10831468223842	1	-2.2845475166284075
inclusion	N	intron_retention	AL354956.1	chr1:10458815-10459131	+	0.951932491894018	0.951932491894018	0.951932491894018	0.951932491894018	0.989455943979804	0.989455943979804	0.989455943979804	2.59572984925944	1	3.7523452085786033
inclusion	N	intron_retention	AL441992.2	chr9:128724636-128730063	+	0.695355487173419	0.695355487173419	0.695355487173419	0.695355487173419	0.86217613222372	0.86217613222372	0.86217613222372	7.73068722821836	1	16.682064505030112
inclusion	N	intron_retention	AL590617.2	chr6:138692618-138696596	+	0.41194104525065	0.41194104525065	0.41194104525065	0.41194104525065	0.5696154114271	0.5696154114271	0.5696154114271	0.872396977149663	1	15.767436617645004
inclusion	N	intron_retention	AL645608.5	chr1:1055216-1055376	+	0.973231773519346	0.973231773519346	0.973231773519346	0.973231773519346	0.97264663356984	0.97264663356984	0.97264663356984	0.00417152149020694	1	-0.0585139949506015
inclusion	N	intron_retention	AL645929.3	chr6:29829518-29889428	-	0.842855127001525	0.842855127001525	0.842855127001525	0.842855127001525	0.87428569598968	0.87428569598968	0.87428569598968	0.0942949214504551	1	3.1430568988155017
inclusion	N	intron_retention	AL669831.3	chr1:631150-631193	-	0.857137404466855	0.857137404466855	0.857137404466855	0.857137404466855	0.946690652947638	0.946690652947638	0.946690652947638	0.762408882664204	1	8.955324848078291
inclusion	N	intron_retention	ALDH1A3	chr15:100909079-100909219	+	0.479785629621982	0.479785629621982	0.479785629621982	0.479785629621982	0.400395484668504	0.400395484668504	0.400395484668504	0.558506012838563	1	-7.939014495347806
inclusion	N	intron_retention	ALDOA	chr16:30069656-30070230	.	0.913440936091291	0.913440936091291	0.913440936091291	0.913440936091291	0.924218431934076	0.924218431934076	0.924218431934076	0.0274336468719412	1	1.0777495842785214
inclusion	N	intron_retention	ALDOA	chr16:30069655-30070218	+	0.886161446985087	0.886161446985087	0.886161446985087	0.886161446985087	0.94969482042437	0.94969482042437	0.94969482042437	0.487688916065963	1	6.3533373439283025
inclusion	N	intron_retention	ALS2CL	chr3:46674740-46675349	-	0.923111593519648	0.923111593519648	0.923111593519648	0.923111593519648	0.906651662072791	0.906651662072791	0.906651662072791	0.107621088694486	1	-1.6459931446857041
inclusion	N	intron_retention	ALS2CL	chr3:46675687-46676848	-	0.945535411132094	0.945535411132094	0.945535411132094	0.945535411132094	0.920254592776311	0.920254592776311	0.920254592776311	0.183417971239805	1	-2.5280818355783055
inclusion	N	intron_retention	ALS2CL	chr3:46680027-46680429	-	0.522984378643223	0.522984378643223	0.522984378643223	0.522984378643223	0.500681309073435	0.500681309073435	0.500681309073435	0.0375698211714734	1	-2.2303069569788008
inclusion	N	intron_retention	ANAPC5	chr12:121328474-121330582	-	0.716088432563627	0.716088432563627	0.716088432563627	0.716088432563627	0.632069086869936	0.632069086869936	0.632069086869936	0.732178926794973	1	-8.401934569369104
inclusion	N	intron_retention	ANGPTL4	chr19:8371523-8373650	+	0.187166792074349	0.187166792074349	0.187166792074349	0.187166792074349	0.0625839271235011	0.0625839271235011	0.0625839271235011	4.04042672206026	1	-12.458286495084792
